timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,timedatestamp,desiredaccess,returncode,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-11-10 13:57:09.5687963Z","2025-11-10 13:57:09.5687963Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",10892,,,,,,"C:\ProgramData\Cyvera\Prevention\52e236da-88f2-4929-b701-80ca3d326e73\cloud_frontend.json",,,,,,,,,,1762783029568796300,128,84017248,18446690209692139008,18446690209727127800,10892,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.5688079Z","2025-11-10 13:57:09.5688079Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",10892,,,,,,"C:\ProgramData\Cyvera\Prevention\52e236da-88f2-4929-b701-80ca3d326e73\cloud_frontend.json",,,,,,,,,,1762783029568807900,,,,,,,18446714997501224704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.5794326Z","2025-11-10 13:57:09.5794326Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",10892,,,,,,"C:\ProgramData\Cyvera\Prevention\52e236da-88f2-4929-b701-80ca3d326e73\dse_settings.json",,,,,,,,,,1762783029579432600,128,84017248,18446690209692139008,18446690209727127800,10892,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.5794433Z","2025-11-10 13:57:09.5794433Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",10892,,,,,,"C:\ProgramData\Cyvera\Prevention\52e236da-88f2-4929-b701-80ca3d326e73\dse_settings.json",,,,,,,,,,1762783029579443300,,,,,,,18446714997358782208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.7193048Z","2025-11-10 13:57:09.7193048Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\python_service.log.2",,,,,,,,,,1762783029719304800,8224,83886148,18446690209788929168,18446690209840380696,3908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.7193160Z","2025-11-10 13:57:09.7193160Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\python_service.log.2",,,,,,,,,,1762783029719316000,,,,,,,18446714997331226992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9123939Z","2025-11-10 13:57:09.9123939Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",8792,,,,,,"C:\ProgramData\Cyvera\Prevention\96c8cbe3-bc57-44cc-b26e-f6092a601dd3\CyveraSystem.reg",,,,,,,,,,1762783029912393900,128,33570848,18446690209907797120,18446690209783391752,8792,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9124056Z","2025-11-10 13:57:09.9124056Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",8792,,,,,,"C:\ProgramData\Cyvera\Prevention\96c8cbe3-bc57-44cc-b26e-f6092a601dd3\CyveraSystem.reg",,,,,,,,,,1762783029912405600,,,,,,,18446714997462061424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9263969Z","2025-11-10 13:57:09.9263969Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",7588,,,,,,"C:\ProgramData\Cyvera\Prevention\87927086-899b-4e17-8f47-12f6b6d7372c\CyveraSystem.reg",,,,,,,,,,1762783029926396900,128,33570848,18446690209907803120,18446690209828905640,7588,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9264087Z","2025-11-10 13:57:09.9264087Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",7588,,,,,,"C:\ProgramData\Cyvera\Prevention\87927086-899b-4e17-8f47-12f6b6d7372c\CyveraSystem.reg",,,,,,,,,,1762783029926408700,,,,,,,18446714997200750704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9282645Z","2025-11-10 13:57:09.9282645Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",10892,,,,,,"C:\ProgramData\Cyvera\Prevention\52e236da-88f2-4929-b701-80ca3d326e73\CyveraSystem.reg",,,,,,,,,,1762783029928264500,128,33570848,18446690209907805120,18446690209777634008,10892,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9282748Z","2025-11-10 13:57:09.9282748Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",10892,,,,,,"C:\ProgramData\Cyvera\Prevention\52e236da-88f2-4929-b701-80ca3d326e73\CyveraSystem.reg",,,,,,,,,,1762783029928274800,,,,,,,18446714997339808112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9332296Z","2025-11-10 13:57:09.9332296Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\c89dab73-d21d-4e3d-9a91-2d4ea796bac1\CyveraSystem.reg",,,,,,,,,,1762783029933229600,128,33570848,18446690209949575408,18446690209793591672,12276,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9332388Z","2025-11-10 13:57:09.9332388Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\c89dab73-d21d-4e3d-9a91-2d4ea796bac1\CyveraSystem.reg",,,,,,,,,,1762783029933238800,,,,,,,18446714997533634928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9621743Z","2025-11-10 13:57:09.9621743Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\SandboxService",,,,,,,,,,1762783029962174300,128,35668001,18446690209907836720,18446690209856594168,3908,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9621856Z","2025-11-10 13:57:09.9621856Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\SandboxService",,,,,,,,,,1762783029962185600,,,,,,,18446714997382091120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9624571Z","2025-11-10 13:57:09.9624571Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\tedr.tmf",,,,,,,,,,1762783029962457100,8224,83886148,18446690209907850320,18446690209856594168,3908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9624647Z","2025-11-10 13:57:09.9624647Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\tedr.tmf",,,,,,,,,,1762783029962464700,,,,,,,18446714997209977200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9691126Z","2025-11-10 13:57:09.9691126Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.0.log.gz",,,,,,,,,,1762783029969112600,8224,83886148,18446690209907901120,18446690209856594168,3908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9691241Z","2025-11-10 13:57:09.9691241Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.0.log.gz",,,,,,,,,,1762783029969124100,,,,,,,18446714997453054320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9902811Z","2025-11-10 13:57:09.9902811Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12004,,,,,,"C:\ProgramData\Cyvera\Prevention\a5d29ec9-2901-489b-943c-47a7ff5d734e\Logs\Traps_native_log.8.7.0.7735.etl.003",,,,,,,,,,1762783029990281100,8224,83886148,18446690209907901920,18446690209734107384,12004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9902940Z","2025-11-10 13:57:09.9902940Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12004,,,,,,"C:\ProgramData\Cyvera\Prevention\a5d29ec9-2901-489b-943c-47a7ff5d734e\Logs\Traps_native_log.8.7.0.7735.etl.003",,,,,,,,,,1762783029990294000,,,,,,,18446714997318078832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9929845Z","2025-11-10 13:57:09.9929845Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.1.log.gz",,,,,,,,,,1762783029992984500,8224,83886148,18446690209907915520,18446690209759822072,3908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9929952Z","2025-11-10 13:57:09.9929952Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.1.log.gz",,,,,,,,,,1762783029992995200,,,,,,,18446714997240002304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9980360Z","2025-11-10 13:57:09.9980360Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.2.log.gz",,,,,,,,,,1762783029998036000,8224,83886148,18446690209907925520,18446690209793591672,3908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9980468Z","2025-11-10 13:57:09.9980468Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.2.log.gz",,,,,,,,,,1762783029998046800,,,,,,,18446714997406743152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9982633Z","2025-11-10 13:57:09.9982633Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\content_settings.json",,,,,,,,,,1762783029998263300,128,84017248,18446690209907922320,18446690209727127800,5860,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:09.9982720Z","2025-11-10 13:57:09.9982720Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\content_settings.json",,,,,,,,,,1762783029998272000,,,,,,,18446714997577310640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.0450971Z","2025-11-10 13:57:10.0450971Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\content_settings.json",,,,,,,,,,1762783030045097100,128,84017248,18446690209907907920,18446690209880222072,1044,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.0451118Z","2025-11-10 13:57:10.0451118Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\content_settings.json",,,,,,,,,,1762783030045111800,,,,,,,18446714997278847344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.1146603Z","2025-11-10 13:57:10.1146603Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\agent_settings.json",,,,,,,,,,1762783030114660300,128,84017248,18446690209907811520,18446690209683267832,5860,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.1146730Z","2025-11-10 13:57:10.1146730Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\agent_settings.json",,,,,,,,,,1762783030114673000,,,,,,,18446714997417632112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.1587123Z","2025-11-10 13:57:10.1587123Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.3.log.gz",,,,,,,,,,1762783030158712300,8224,83886148,18446690209907848720,18446690209770385656,3908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.1587241Z","2025-11-10 13:57:10.1587241Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.3.log.gz",,,,,,,,,,1762783030158724100,,,,,,,18446714997418152304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.1723500Z","2025-11-10 13:57:10.1723500Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.4.log.gz",,,,,,,,,,1762783030172350000,8224,83886148,18446690209907854320,18446690209735999736,3908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.1723684Z","2025-11-10 13:57:10.1723684Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.4.log.gz",,,,,,,,,,1762783030172368400,,,,,,,18446714997409483616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.1796573Z","2025-11-10 13:57:10.1796573Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.5.log.gz",,,,,,,,,,1762783030179657300,8224,83886148,18446690209907852320,18446690209693538680,3908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.1796802Z","2025-11-10 13:57:10.1796802Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.5.log.gz",,,,,,,,,,1762783030179680300,,,,,,,18446714997202056960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.1858813Z","2025-11-10 13:57:10.1858813Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.6.log.gz",,,,,,,,,,1762783030185881300,8224,83886148,18446690209907864320,18446690209799631784,3908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.1858920Z","2025-11-10 13:57:10.1858920Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.6.log.gz",,,,,,,,,,1762783030185892000,,,,,,,18446714997211939184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.1930611Z","2025-11-10 13:57:10.1930611Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.7.log.gz",,,,,,,,,,1762783030193061100,8224,83886148,18446690209907868720,18446690209727127800,3908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.1930735Z","2025-11-10 13:57:10.1930735Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.7.log.gz",,,,,,,,,,1762783030193073500,,,,,,,18446714997548878448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.1995861Z","2025-11-10 13:57:10.1995861Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.8.log.gz",,,,,,,,,,1762783030199586100,8224,83886148,18446690209907870320,18446690209832165624,3908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.1995983Z","2025-11-10 13:57:10.1995983Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.8.log.gz",,,,,,,,,,1762783030199598300,,,,,,,18446714997336209152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.2033752Z","2025-11-10 13:57:10.2033752Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.9.log.gz",,,,,,,,,,1762783030203375200,8224,83886148,18446690209907877520,18446690209673968392,3908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.2033894Z","2025-11-10 13:57:10.2033894Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.9.log.gz",,,,,,,,,,1762783030203389400,,,,,,,18446714997260498688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.2071952Z","2025-11-10 13:57:10.2071952Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.log",,,,,,,,,,1762783030207195200,8224,83886148,18446690209907877920,18446690209832165624,3908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.2072053Z","2025-11-10 13:57:10.2072053Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\trapsd.log",,,,,,,,,,1762783030207205300,,,,,,,18446714997415915888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.2143132Z","2025-11-10 13:57:10.2143132Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\Traps_native_log.8.7.0.7735.etl.001",,,,,,,,,,1762783030214313200,8224,83886148,18446690209907900720,18446690209901682936,3908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.2143364Z","2025-11-10 13:57:10.2143364Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\Traps_native_log.8.7.0.7735.etl.001",,,,,,,,,,1762783030214336400,,,,,,,18446714997173769184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.2251003Z","2025-11-10 13:57:10.2251003Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\agent_settings.json",,,,,,,,,,1762783030225100300,128,84017248,18446690209907891120,18446690209693537192,1044,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.2251125Z","2025-11-10 13:57:10.2251125Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\agent_settings.json",,,,,,,,,,1762783030225112500,,,,,,,18446714997409579376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.2309502Z","2025-11-10 13:57:10.2309502Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12004,,,,,,"C:\ProgramData\Cyvera\Prevention\a5d29ec9-2901-489b-943c-47a7ff5d734e\Logs\Traps_native_log.8.7.0.7735.etl.004",,,,,,,,,,1762783030230950200,8224,83886148,18446690209907882320,18446690209895446024,12004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.2309888Z","2025-11-10 13:57:10.2309888Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12004,,,,,,"C:\ProgramData\Cyvera\Prevention\a5d29ec9-2901-489b-943c-47a7ff5d734e\Logs\Traps_native_log.8.7.0.7735.etl.004",,,,,,,,,,1762783030230988800,,,,,,,18446714997240291696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:10.2698465Z","2025-11-10 13:57:10.2698465Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3908,,,,,,"C:\ProgramData\Cyvera\Prevention\fecfd3b7-8bfa-42fd-b794-42206f38e52c\Logs\Traps_native_log.8.7.0.7735.etl.002",,,,,,,,,,1762783030269846500,8192,83886148,18446690209907827920,18446690209693537192,3908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
