timestamp,type,providername,eventid,task,pid,tid,exe,ppid,targetpid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,cycletime,processid,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,desiredaccess,returncode,targetprocessid,targetthreatid,id,process,reason,threadtime,action,key,vault,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,count,processcontextid,terminationtime,oldfilename,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,classification,eventtype,fileid,fileusn,info,scansource,integritylevel,accessmask,washardened,featureid,data,startstop,deltacpu,deltawall,linksourcename,linktargetname,channel,startqpc,processimagepath,taintreason,ttid,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,targetprocesscreationtime,targetprocessstartkey
"2025-09-03 12:50:10.6785508Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ",5116,9052,"WerFault.exe",,,,"C:\ProgramData\Microsoft\Windows\WER\ReportQueue\1dedc4de-9887-4b3e-abad-9c46d95f59b3",,,,,,,,,,,,,,,,,,18446708904110530928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6786457Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",22380,3012,"calc.exe",,,,"C:\Windows\System32\Windows.UI.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6786648Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",22380,3012,"calc.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4734402,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6787036Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",22380,3012,"calc.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4734402,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6788588Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",12776,3148,"CalculatorApp.exe",,,,"C:\Windows\System32\threadpoolwinrt.dll",,,,,,,,,,,,,,,,,,,,12776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736526090240,140736526090240,130107,90112,2299561022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6791476Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",12776,3148,"CalculatorApp.exe",,,,,,,,,,,,,,,,,,,,,,,,12776,18446639081567109120,18446639081567084544,140736917348896,0,955001905152,13816,955022049280,955022045184,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6800385Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",12776,3148,"CalculatorApp.exe",,,,"C:\Windows\System32\WindowsCodecs.dll",,,,,,,,,,,,,,,,,,,,12776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736791117824,140736791117824,2408944,2355200,449385420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6805550Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",22380,11080,"calc.exe",,,,,,,,,,,,,,,,,,,,,,,663100,22380,18446639081564721152,18446639081564696576,140736917348896,0,974477221888,11080,974480998400,974480990208,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6805920Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",22380,5724,"calc.exe",,,,,,,,,,,,,,,,,,,,,,,154898640,22380,18446639081564176384,18446639081564151808,140736902954752,0,974477197312,5724,974479425536,974479392768,140736902954752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6811769Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",5116,9052,"WerFault.exe",,,,"C:\Windows\System32\policymanager.dll",,,,,,,,,,,,,,,,,,,,5116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736805928960,140736805928960,801211,737280,2757975175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6815519Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup",1912,3012,"MsMpEng.exe",,,,"C:\Windows\System32\Windows.UI.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,311445,899525672,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6852751Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",22380,8424,"calc.exe",,,,,,,,,,,,,,,,,,,,,,,260680,22380,18446639081560096768,18446639081560072192,140736910320112,0,974477205504,8424,974479949824,974479941632,140736910320112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6852751Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",22380,384,"calc.exe",,,,,,,,,,,,,,,,,,,,,,,630420,22380,18446639081564205056,18446639081564180480,140736917348896,0,974477213696,384,974480474112,974480465920,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6852865Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",22380,19604,"calc.exe",,,,,,,,,,,,,,,,,,,,,,,1171920,22380,18446639081564119040,18446639081564094464,140736917348896,0,974477189120,19604,974478901248,974478893056,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6853309Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",22380,2740,"calc.exe",,,,,,,,,,,,,,,,,,,,,,,1376740,22380,18446639081564061696,18446639081564037120,140736917348896,0,974477180928,2740,974478376960,974478368768,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6853337Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",22380,17336,"calc.exe",,,,,,,,,,,,,,,,,,,,,,,6422760,22380,18446639081564033024,18446639081564008448,140736917348896,0,974477172736,17336,974477852672,974477844480,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6853765Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",22380,12712,"calc.exe",,,,,,,,,,,,,,,,,,,,,,,40913460,22380,18446639081563774976,18446639081563750400,140695105640256,0,974477164544,12712,974475034624,974475014144,140695105640256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6854952Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",5116,9052,"WerFault.exe",,,,"C:\Windows\System32\msvcp110_win.dll",,,,,,,,,,,,,,,,,,,,5116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736793542656,140736793542656,602786,593920,3464179610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6857304Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",12776,3012,"CalculatorApp.exe",,,,"C:\Windows\System32\WindowsCodecs.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6858338Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",12776,15832,"CalculatorApp.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4734404,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6859691Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",12776,15832,"CalculatorApp.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4734404,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6861041Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",12776,3012,"CalculatorApp.exe",,,,"C:\Windows\System32\threadpoolwinrt.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6861395Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",12776,15832,"CalculatorApp.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4734403,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6862047Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",12776,15832,"CalculatorApp.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4734403,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6862406Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",5116,9052,"WerFault.exe",,,,"C:\Windows\System32\msvcp110_win.dll",,,,,,,,,,,,,,,,,,,,5116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736793542656,140736793542656,602786,606208,3464179610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6862984Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",5116,9052,"WerFault.exe",,,,"C:\Windows\System32\policymanager.dll",,,,,,,,,,,,,,,,,,,,5116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736805928960,140736805928960,801211,749568,2757975175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6868099Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\calc.exe",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140695105634304,140695105634304,90741,49152,4001445627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6868204Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\ieframe.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140735450382336,140735450382336,7519225,7524352,3932914612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6868286Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\mlang.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736298876928,140736298876928,291318,278528,4128125090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6868363Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.4768_none_3e0c112ce331287c\comctl32.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736430997504,140736430997504,2751895,2727936,688105963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6868464Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\twinui.appcore.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736467763200,140736467763200,852894,835584,2422152613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6868539Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\edputil.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736565084160,140736565084160,193567,167936,1763604982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6868642Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\Windows.System.Launcher.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736566591488,140736566591488,1618084,1576960,1243891064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6868727Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736632520704,140736632520704,374661,327680,3001738537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6868802Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736632913920,140736632913920,174488,106496,3847844510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6868885Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\Windows.UI.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736701202432,140736701202432,1455945,1409024,2192056598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6868988Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\MrmCoreR.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736702644224,140736702644224,1208911,1175552,3079985832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6869062Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\BCP47mrm.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736704151552,140736704151552,233481,212992,4048268187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6869141Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\wininet.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736707100672,140736707100672,2716732,2658304,302585447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6869224Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\OneCoreUAPCommonProxyStub.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736710443008,140736710443008,6653254,6569984,1635141586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6869330Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\AppXDeploymentClient.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736722894848,140736722894848,1518226,1503232,2766280966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6869404Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\srvcli.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736732135424,140736732135424,181029,167936,239922031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6869468Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\iertutil.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736732528640,140736732528640,2989039,2924544,4273941920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6869535Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\urlmon.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736735477760,140736735477760,1997412,1986560,4167353037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6869650Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\propsys.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736783384576,140736783384576,1157670,1101824,3411663920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6869721Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\secur32.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736818577408,140736818577408,112844,53248,632019051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6869792Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\uxtheme.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736820019200,140736820019200,769574,716800,1095616687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6869884Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736830046208,140736830046208,8870321,8781824,156427775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6869960Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\netutils.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736841973760,140736841973760,80696,53248,865845000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6870044Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736848265216,140736848265216,158572,110592,4117383687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6870117Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\sspicli.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736851083264,140736851083264,322206,299008,100434550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6870226Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736866746368,140736866746368,182967,167936,2107422311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6870313Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736867663872,140736867663872,705120,626688,3318233078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:50:10.6870391Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",22380,12712,"calc.exe",,,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,,22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736868319232,140736868319232,703256,667648,2240469762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
