timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-10-27 10:28:34.3069152Z","2025-10-27 10:28:34.3069152Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 4612 svchost.exe",12104,,," 4612 svchost.exe",,,,,,,,,,,,18446672673181429760,18446672673181405184,140737174395840,0,126972928000,12104,126971936768,126971904000,140737174395840,388740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:34.3869224Z","2025-10-27 10:28:34.3869224Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 4672 svchost.exe",2572,,," 4672 svchost.exe",,,,,,,,,,,,18446672673118150656,18446672673118126080,140737174395840,0,511757991936,2572,511760138240,511760105472,140737174395840,235220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:34.5308753Z","2025-10-27 10:28:34.5308753Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5060 svchost.exe",8852,,," 5060 svchost.exe",,,,,,,,,,,,18446672673170235392,18446672673170210816,140737174395840,0,4297564160,8852,4296015872,4295983104,140737174395840,268280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:34.6582051Z","2025-10-27 10:28:34.6582051Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 2488 svchost.exe",11540,,," 2488 svchost.exe",,,,,,,,,,,,18446672673118265344,18446672673118240768,140737174395840,0,567112318976,11540,567114465280,567114432512,140737174395840,247760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:34.6582053Z","2025-10-27 10:28:34.6582053Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3192 svchost.exe",11824,,," 3192 svchost.exe",,,,,,,,,,,,18446672673118236672,18446672673118212096,140737174395840,0,1051841069056,11824,1051838906368,1051838873600,140737174395840,336300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:34.7858958Z","2025-10-27 10:28:34.7858958Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3972 ServiceHub.IntellicodeModelService.exe",1096,,," 3972 ServiceHub.IntellicodeModelService.exe",,,,,,,,,,,,18446672673118236672,18446672673118212096,140735917977248,0,388204838912,8364,388210360320,388210343936,140735917977248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:34.9457464Z","2025-10-27 10:28:34.9457464Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 4328 svchost.exe",,,,,,,,,,,,18446672673118265344,18446672673118240768,140737174395840,0,178688811008,2144,178690457600,178690424832,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.0573988Z","2025-10-27 10:28:35.0573988Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5284 svchost.exe",2500,,," 5284 svchost.exe",,,,,,,,,,,,18446672673172066304,18446672673172041728,140737174395840,0,194047500288,2500,194046459904,194046427136,140737174395840,915420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.2852106Z","2025-10-27 10:28:35.2852106Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8284 VBoxTray.exe",8328,,," 8284 VBoxTray.exe",,,,,,,,,,,,18446672673170235392,18446672673170210816,140694615534512,0,274297364480,8000,274300141568,274300137472,140694615534512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.2855080Z","2025-10-27 10:28:35.2855080Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 8284 VBoxTray.exe",8000,,," 8284 VBoxTray.exe",,,,,,,,,,,,18446672673170235392,18446672673170210816,140694615534512,0,274297364480,8000,274300141568,274300133376,140694615534512,658920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.3126267Z","2025-10-27 10:28:35.3126267Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 4612 svchost.exe",,,,,,,,,,,,18446672673170235392,18446672673170210816,140737174395840,0,126972936192,11368,126971936768,126971904000,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.3927513Z","2025-10-27 10:28:35.3927513Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 4672 svchost.exe",,,,,,,,,,,,18446672673130364928,18446672673130340352,140737174395840,0,511758000128,2136,511760138240,511760105472,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.4406406Z","2025-10-27 10:28:35.4406406Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5476 svchost.exe",5024,,," 5476 svchost.exe",,,,,,,,,,,,18446672673118437376,18446672673118412800,140737174395840,0,513417805824,5024,513419509760,513419476992,140737174395840,559360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.4406612Z","2025-10-27 10:28:35.4406612Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5448 CrossDeviceResume.exe",5880,,," 5448 CrossDeviceResume.exe",,,,,,,,,,,,18446672673118466048,18446672673118441472,140737174395840,0,917617004544,5880,917618294784,917618286592,140737174395840,251560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.5365845Z","2025-10-27 10:28:35.5365845Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 5060 svchost.exe",,,,,,,,,,,,18446672673118466048,18446672673118441472,140737174395840,0,4297572352,3640,4296015872,4295983104,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.6641600Z","2025-10-27 10:28:35.6641600Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 2488 svchost.exe",,,,,,,,,,,,18446672673118437376,18446672673118412800,140737174395840,0,567112327168,4960,567114465280,567114432512,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.6643689Z","2025-10-27 10:28:35.6643689Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 3192 svchost.exe",,,,,,,,,,,,18446672673130164224,18446672673130139648,140737174395840,0,1051841077248,3108,1051838906368,1051838873600,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7459934Z","2025-10-27 10:28:35.7459934Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStartStart "," 6396 SearchIndexer.exe",6840,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\SearchProtocolHost.exe",,,,,,,,,,,,,,,,,,,,,730271,,1113258876,134060345157459043,0,"0x","","",6396,146,4031,1,1,0,0,,,,,,,,,,,,
"2025-10-27 10:28:35.7488672Z","2025-10-27 10:28:35.7488672Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 6396 SearchIndexer.exe",6840,,," 8640 SearchProtocolHost.exe",,,,,,,,,,,,18446672673134956544,18446672673134931968,140701162944480,265,210621673472,8,210623791104,210623758336,140701162944480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7512750Z","2025-10-27 10:28:35.7512750Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\SearchProtocolHost.exe",,,,,,,,,,,,,,,,,,,140701162930176,140701162930176,730271,712704,1113258876,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7513117Z","2025-10-27 10:28:35.7513117Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,140737173913600,140737173913600,2538757,2523136,592187216,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7523407Z","2025-10-27 10:28:35.7523407Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,140737159757824,140737159757824,844151,823296,1746094868,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7525324Z","2025-10-27 10:28:35.7525324Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,140737125220352,140737125220352,4201576,4136960,1981517683,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7540472Z","2025-10-27 10:28:35.7540472Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,140737131249664,140737131249664,649125,667648,1093144332,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7542041Z","2025-10-27 10:28:35.7542041Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,140737133740032,140737133740032,1399211,1355776,1508749768,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7543110Z","2025-10-27 10:28:35.7543110Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,,,,,,,,,,18446672673134985216,18446672673134960640,140737174395840,0,210621681664,12284,210624315392,210624282624,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7544257Z","2025-10-27 10:28:35.7544257Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,,,,140737139310592,140737139310592,902937,880640,3898092977,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7544556Z","2025-10-27 10:28:35.7544556Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8640 SearchProtocolHost.exe",12284,,," 8640 SearchProtocolHost.exe",,,,,,,,,,,,18446672673135099904,18446672673135075328,140737174395840,0,210621689856,9644,210624839680,210624806912,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7546672Z","2025-10-27 10:28:35.7546672Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,140737160609792,140737160609792,3695857,3649536,2074935505,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7547973Z","2025-10-27 10:28:35.7547973Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,140737167687680,140737167687680,1185784,1146880,3598429018,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7550398Z","2025-10-27 10:28:35.7550398Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,,,,,,,,,,18446672673135185920,18446672673135161344,140737174395840,0,210621698048,5008,210625363968,210625331200,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7569607Z","2025-10-27 10:28:35.7569607Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,,,,,,,,,140737152811008,140737152811008,237947,192512,2763417762,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7571399Z","2025-10-27 10:28:35.7571399Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,,,,140737131970560,140737131970560,189889,159744,3893946825,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7574056Z","2025-10-27 10:28:35.7574056Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,,,,140737153073152,140737153073152,1879241,1855488,560336548,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7576100Z","2025-10-27 10:28:35.7576100Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,,,,140737165262848,140737165262848,224859,176128,234412959,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7577598Z","2025-10-27 10:28:35.7577598Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,,,,140737129414656,140737129414656,1265787,1232896,1728895390,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7601206Z","2025-10-27 10:28:35.7601206Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,140737106149376,140737106149376,177968,110592,3162933716,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7602786Z","2025-10-27 10:28:35.7602786Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,140737152090112,140737152090112,758106,692224,3198461912,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7607968Z","2025-10-27 10:28:35.7607968Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,140737137410048,140737137410048,655169,622592,3977788271,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7614736Z","2025-10-27 10:28:35.7614736Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,140737156415488,140737156415488,806569,737280,3871129049,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7615934Z","2025-10-27 10:28:35.7615934Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,140737138589696,140737138589696,731199,679936,117823328,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7649203Z","2025-10-27 10:28:35.7649203Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,140737165524992,140737165524992,773618,724992,4119808238,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7676417Z","2025-10-27 10:28:35.7676417Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,,,,,,,,,,18446672673135214592,18446672673135190016,140701163108032,0,210621706240,12116,210625888256,210625855488,140701163108032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7677586Z","2025-10-27 10:28:35.7677586Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8640 SearchProtocolHost.exe",8,,," 8640 SearchProtocolHost.exe",,,,,,,,,,,,18446672673135271936,18446672673135247360,140701163095344,0,210621714432,9852,210626412544,210626379776,140701163095344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7680327Z","2025-10-27 10:28:35.7680327Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",9852,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\ole32.dll",,,,,,,,,,,,,,,,,,,140737148092416,140737148092416,1710585,1671168,770585389,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7693771Z","2025-10-27 10:28:35.7693771Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8640 SearchProtocolHost.exe",9852,,," 8640 SearchProtocolHost.exe",,,,,,,,,,,,18446672673135300608,18446672673135276032,140737161841328,0,210621722624,2088,210626936832,210626904064,140737161841328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7696818Z","2025-10-27 10:28:35.7696818Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 8640 SearchProtocolHost.exe",,,,,,,,,,,,18446672673135329280,18446672673135304704,140737174395840,0,210621730816,8824,210627461120,210627428352,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7698644Z","2025-10-27 10:28:35.7698644Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8640 SearchProtocolHost.exe",8824,,," 8640 SearchProtocolHost.exe",,,,,,,,,,,,18446672673135390720,18446672673135366144,140737174395840,0,210621739008,4244,210627985408,210627952640,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7704562Z","2025-10-27 10:28:35.7704562Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 6396 SearchIndexer.exe",12272,,," 6396 SearchIndexer.exe",,,,,,,,,,,,18446672673135448064,18446672673135423488,140737174395840,265,266137149440,10188,266140123136,266140090368,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7714140Z","2025-10-27 10:28:35.7714140Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",9852,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\mssprxy.dll",,,,,,,,,,,,,,,,,,,140736589463552,140736589463552,229567,196608,3710835192,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7726523Z","2025-10-27 10:28:35.7726523Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",12116,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\mssph.dll",,,,,,,,,,,,,,,,,,,140736800620544,140736800620544,281968,249856,945980829,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7728190Z","2025-10-27 10:28:35.7728190Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",12116,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,140737166639104,140737166639104,1021917,991232,2963687667,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7736031Z","2025-10-27 10:28:35.7736031Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",12116,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\authz.dll",,,,,,,,,,,,,,,,,,,140737101824000,140737101824000,393077,327680,2035524097,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7742346Z","2025-10-27 10:28:35.7742346Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",9852,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,,,,140737107329024,140737107329024,286201,221184,2803059627,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7750340Z","2025-10-27 10:28:35.7750340Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",9852,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,140737088061440,140737088061440,8887203,8769536,798214261,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7761420Z","2025-10-27 10:28:35.7761420Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",9852,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,140737164279808,140737164279808,465416,401408,960017527,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7781296Z","2025-10-27 10:28:35.7781296Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",9852,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\propsys.dll",,,,,,,,,,,,,,,,,,,140737042644992,140737042644992,1139116,1064960,4204596999,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7820902Z","2025-10-27 10:28:35.7820902Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8640 SearchProtocolHost.exe",9852,,," 8640 SearchProtocolHost.exe",,,,,,,,,,,,18446672673135476736,18446672673135452160,140737166679088,0,210621747200,10736,210628509696,210628476928,140737166679088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7838675Z","2025-10-27 10:28:35.7838675Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",10736,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\Windows.StateRepositoryPS.dll",,,,,,,,,,,,,,,,,,,140736810647552,140736810647552,829180,802816,4281556410,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7857069Z","2025-10-27 10:28:35.7857069Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",9852,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\shell32.dll",,,,,,,,,,,,,,,,,,,140737140228096,140737140228096,7753361,7655424,2280271250,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7859133Z","2025-10-27 10:28:35.7859133Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",9852,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\WinTypes.dll",,,,,,,,,,,,,,,,,,,140737135902720,140737135902720,1568994,1486848,1650891442,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7890142Z","2025-10-27 10:28:35.7890142Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",4244,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\cfgmgr32.dll",,,,,,,,,,,,,,,,,,,140737120501760,140737120501760,378754,356352,836129831,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7904099Z","2025-10-27 10:28:35.7904099Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",9852,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\Windows.System.Launcher.dll",,,,,,,,,,,,,,,,,,,140736808157184,140736808157184,1589624,1552384,69127905,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7909495Z","2025-10-27 10:28:35.7909495Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 8640 SearchProtocolHost.exe",9852,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\Windows.System.Launcher.dll",,,,,,,,,,,,,,,,,,,140736808157184,140736808157184,1589624,1564672,69127905,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7913755Z","2025-10-27 10:28:35.7913755Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",9852,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\Windows.FileExplorer.Common.dll",,,,,,,,,,,,,,,,,,,140736633110528,140736633110528,786020,778240,2087048231,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7939985Z","2025-10-27 10:28:35.7939985Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",9852,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,140737124302848,140737124302848,182967,167936,2107422311,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7981101Z","2025-10-27 10:28:35.7981101Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",9852,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\edputil.dll",,,,,,,,,,,,,,,,,,,140736796033024,140736796033024,193567,167936,1763604982,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 10:28:35.7992764Z","2025-10-27 10:28:35.7992764Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 8640 SearchProtocolHost.exe",9852,,," 8640 SearchProtocolHost.exe",,,"C:\Windows\System32\Windows.System.Launcher.dll",,,,,,,,,,,,,,,,,,,140736808157184,140736808157184,1589624,1552384,69127905,,,,,,,,,,,,,,,,,,,,,,,,
