timestamp,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,data,startstop,threadtime,deltacpu,deltawall,creationtime,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,accessmask,washardened,featureid,classification,eventtype,fileid,fileusn,info,scansource,id,process,reason,startqpc,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,cycletime,fullregionsize,lastprotectionmask,targetaddress,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,channel,eventid,featuretype,keypath,newvalue,oldvalue,usermode,valuename,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,targetprocesscreationtime
"2025-09-23 20:29:30.4744963Z","ETW","Microsoft-Antimalware-Engine",31,"UfsScanFileTaskStop "," 3620 MsMpEng.exe",6116,,,,,,"C:\Users\admin2\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5a2098e080cf7ac4.automaticDestinations-ms",,,,,,,,,,,,,,,,,,,,,,,,,,,,,99375000,,,,140709210554368,,,,,,,,,,,,,,,,,,,,,,,41631969403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.4747885Z","ETW","Microsoft-Antimalware-Engine",35,"Cache MOACAdd"," 3620 MsMpEng.exe",6116,,,,,,"C:\Users\admin2\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5a2098e080cf7ac4.automaticDestinations-ms",,"0x0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,55,148293,716656256,"Unfriendly",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.4809585Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3620 MsMpEng.exe",6116,,,,,,"C:\Users\admin2\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5b60ff9d777810f7.automaticDestinations-ms",,"0x8002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,150043,716657216,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.4810236Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3620 MsMpEng.exe",6116,,,,,,"C:\Users\admin2\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5b60ff9d777810f7.automaticDestinations-ms",,"0x8002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,56,150043,716657216,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.4810770Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3620 MsMpEng.exe",6116,,,,,,"C:\Users\admin2\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5b60ff9d777810f7.automaticDestinations-ms",,"0x8002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,56,150043,716657216,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.4811257Z","ETW","Microsoft-Antimalware-Engine",38,"Cache CacheLookup"," 3620 MsMpEng.exe",6116,,,,,,"C:\Users\admin2\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5b60ff9d777810f7.automaticDestinations-ms","USN Cache","MISS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.4811683Z","ETW","Microsoft-Antimalware-Engine",30,"UfsScanFileTaskStart "," 3620 MsMpEng.exe",6116,,,,,,"C:\Users\admin2\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5b60ff9d777810f7.automaticDestinations-ms",,,,,,,,,,,,,,,,,,,,,,,,,,,,,99531250,,,,140709210554368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.4816475Z","ETW","Microsoft-Antimalware-Engine",31,"UfsScanFileTaskStop "," 3620 MsMpEng.exe",6116,,,,,,"C:\Users\admin2\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5b60ff9d777810f7.automaticDestinations-ms",,,,,,,,,,,,,,,,,,,,,,,,,,,,,99531250,,,,140709210554368,,,,,,,,,,,,,,,,,,,,,,,41632255204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.4818458Z","ETW","Microsoft-Antimalware-Engine",35,"Cache MOACAdd"," 3620 MsMpEng.exe",6116,,,,,,"C:\Users\admin2\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5b60ff9d777810f7.automaticDestinations-ms",,"0x0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,55,150043,716657216,"Unfriendly",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.4893972Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3620 MsMpEng.exe",6116,,,,,,"C:\Windows\System32\calc.exe",,"0x8002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,102708,716743232,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.4894781Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3620 MsMpEng.exe",6116,,,,,,"C:\Windows\System32\calc.exe",,"0x8002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,56,102708,716743232,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.4895391Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3620 MsMpEng.exe",6116,,,,,,"C:\Windows\System32\calc.exe",,"0x8002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,56,102708,716743232,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.4896016Z","ETW","Microsoft-Antimalware-Engine",38,"Cache CacheLookup"," 3620 MsMpEng.exe",6116,,,,,,"C:\Windows\System32\calc.exe","USN Cache","MISS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.8691378Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5440 procexp64.exe",10652,,,"    4 System",,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.8691924Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5440 procexp64.exe",10652,,,"    4 System",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.8757174Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5440 procexp64.exe",10652,,," 3492 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.8757385Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5440 procexp64.exe",10652,,," 3492 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.8760038Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5440 procexp64.exe",10652,,," 3580 MsSense.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.8760219Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5440 procexp64.exe",10652,,," 3580 MsSense.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.8763868Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5440 procexp64.exe",10652,,," 3620 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.8764092Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5440 procexp64.exe",10652,,," 3620 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.8777727Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5440 procexp64.exe",10652,,," 5308 SenseTVM.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.8782208Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5440 procexp64.exe",10652,,," 6316 SenseNdr.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.3849005Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 3620 MsMpEng.exe",6116,,," 3620 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,1843983810560,134031288212416952,3620,49,7,55,5348024557502543,134031288373925047,6116,134031288212416952,3620,49,7,55,5348024557502543,"RWX",1101824,134031288212416952,49,7,55,5348024557502543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.4013488Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 3620 MsMpEng.exe",6116,,," 3620 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,1843983810560,134031288212416952,3620,49,7,55,5348024557502543,134031288373925047,6116,134031288212416952,3620,49,7,55,5348024557502543,"RWX",1101824,134031288212416952,49,7,55,5348024557502543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.4149760Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 3620 MsMpEng.exe",6116,,," 3620 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,1843983810560,134031288212416952,3620,49,7,55,5348024557502543,134031288373925047,6116,134031288212416952,3620,49,7,55,5348024557502543,"RWX",1101824,134031288212416952,49,7,55,5348024557502543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.4529107Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 3620 MsMpEng.exe",6116,,," 3620 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,1843983810560,134031288212416952,3620,49,7,55,5348024557502543,134031288373925047,6116,134031288212416952,3620,49,7,55,5348024557502543,"RWX",1101824,134031288212416952,49,7,55,5348024557502543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.4814625Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 3620 MsMpEng.exe",6116,,," 3620 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,1843983810560,134031288212416952,3620,49,7,55,5348024557502543,134031288373925047,6116,134031288212416952,3620,49,7,55,5348024557502543,"RWX",1101824,134031288212416952,49,7,55,5348024557502543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.8882936Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5440 procexp64.exe",10652,,," 3928 smartscreen.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.8883459Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5440 procexp64.exe",10652,,,"10816 SenseIR.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.8883701Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5440 procexp64.exe",10652,,,"10816 SenseIR.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.8904901Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5440 procexp64.exe",10652,,," 9776 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.8907898Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",2408,," 5440 procexp64.exe"," 9776 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.9219982Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",1664,,,,,,"C:\Windows\System32\pcwutl.dll::$EA",,,,,,,,,,,,,,,,,,,,,,,,18446714977708652944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.9259748Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3620 MsMpEng.exe",5200,,,,,,"C:\Windows\System32\pcwutl.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,247491,684355664,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.9453007Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info "," 3620 MsMpEng.exe",2716,,," 3620 MsMpEng.exe",2716,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.9498916Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3620 MsMpEng.exe",7128,,,,,,"C:\Windows\System32\version.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,50348,715372312,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.9536197Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3620 MsMpEng.exe",2408,,,,,,"C:\Windows\System32\sfc.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,49835,715969048,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.9542743Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3620 MsMpEng.exe",6028,,,,,,"C:\Windows\System32\sfc_os.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,49839,715724576,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.9548409Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3620 MsMpEng.exe",2408,,,,,,"C:\Windows\System32\ServicingCommon.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,249132,715468272,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.9556856Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3620 MsMpEng.exe",6028,,,,,,"C:\Windows\System32\setupapi.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,249175,715368320,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.9577134Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3620 MsMpEng.exe",2408,,,,,,"C:\Windows\System32\imagehlp.dll",,"0x8002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,173996,715331216,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.9577838Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3620 MsMpEng.exe",2408,,,,,,"C:\Windows\System32\imagehlp.dll",,"0x8002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,56,173996,715331216,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.9578462Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3620 MsMpEng.exe",2408,,,,,,"C:\Windows\System32\imagehlp.dll",,"0x8002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,56,173996,715331216,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.9579076Z","ETW","Microsoft-Antimalware-Engine",38,"Cache CacheLookup"," 3620 MsMpEng.exe",2408,,,,,,"C:\Windows\System32\imagehlp.dll","USN Cache","MISS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.9629303Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info "," 3620 MsMpEng.exe",2716,,," 3620 MsMpEng.exe",2716,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.9647013Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info "," 3620 MsMpEng.exe",2716,,," 3620 MsMpEng.exe",2716,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.9907355Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFileInfo "," 3620 MsMpEng.exe",2408,,,,,,"C:\ProgramData\Microsoft\Windows Defender\Scans\RtSigs\Data\f0406e1007ef946e71975529e4e379d2602ff59d",,,,,,,,,,,,,,,,,,128,84017248,18446690795127423392,18446690795047966536,2408,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:30.9907533Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 3620 MsMpEng.exe",2408,,,,,,"C:\ProgramData\Microsoft\Windows Defender\Scans\RtSigs\Data\f0406e1007ef946e71975529e4e379d2602ff59d",,,,,,,,,,,,,,,,,,,,,,,,18446714977712722288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
