timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,protectionmask,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,viewsize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,regionsize,lastprotectionmask
"2025-12-15 14:39:49.3059505Z","ETW","1","1","2025-12-15 14:39:49.3059505Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2232,,,,,,"C:\ProgramData\Cyvera\Prevention\a68f2691-3d90-4221-bbf8-33f07a6ffe1e\content_settings.json",,,,,,,,,,1765809589305950500,,,,,,,,,,,,,,,,,,,,,,18446630854858318192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3082160Z","ETW","1","1","2025-12-15 14:39:49.3082160Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",9224,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-39-49-274-injecting_contexts.json",,,,,,,,,,1765809589308216000,,,,,,,,,,,,,,,,128,84017250,18446712232235929760,18446712232256192760,9224,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3082188Z","ETW","1","1","2025-12-15 14:39:49.3082188Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",9224,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-39-49-274-injecting_contexts.json",,,,,,,,,,1765809589308218800,,,,,,,,,,,,,,,,,,,,,,18446630854890076672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3103207Z","ETW","1","1","2025-12-15 14:39:49.3103207Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",9224,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-39-49-274-checksum.txt",,,,,,,,,,1765809589310320700,,,,,,,,,,,,,,,,128,84017250,18446712232235932160,18446712232233517992,9224,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3103239Z","ETW","1","1","2025-12-15 14:39:49.3103239Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",9224,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-39-49-274-checksum.txt",,,,,,,,,,1765809589310323900,,,,,,,,,,,,,,,,,,,,,,18446630854890075248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3135543Z","ETW","0","0","2025-12-15 14:39:49.3135543Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1628 svchost.exe",9796,,," 3164 cyserver.exe",9224,,,,,,,,,,,,1765809589313554300,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3135745Z","ETW","0","0","2025-12-15 14:39:49.3135745Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1628 svchost.exe",9796,,," 3164 cyserver.exe",9224,,,,,,,,,,,,1765809589313574500,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3138426Z","ETW","0","0","2025-12-15 14:39:49.3138426Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1628 svchost.exe",4836,,," 3164 cyserver.exe",9224,,,,,,,,,,,,1765809589313842700,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3138521Z","ETW","0","0","2025-12-15 14:39:49.3138521Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1628 svchost.exe",4836,,," 3164 cyserver.exe",9224,,,,,,,,,,,,1765809589313852100,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3139500Z","ETW","0","0","2025-12-15 14:39:49.3139500Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1628 svchost.exe",4836,,," 3164 cyserver.exe",9224,,,,,,,,,,,,1765809589313950000,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3139567Z","ETW","0","0","2025-12-15 14:39:49.3139567Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1628 svchost.exe",4836,,," 3164 cyserver.exe",9224,,,,,,,,,,,,1765809589313956700,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3524606Z","ETW","0","0","2025-12-15 14:39:49.3524606Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2252 svchost.exe",2912,,," 3164 cyserver.exe",9224,,,,,,,,,,,,1765809589352460600,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3524944Z","ETW","0","0","2025-12-15 14:39:49.3524944Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2252 svchost.exe",2912,,," 3164 cyserver.exe",9224,,,,,,,,,,,,1765809589352494400,,,,,,,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3544366Z","ETW","1","1","2025-12-15 14:39:49.3544366Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",9224,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-39-49-352.tar.xz",,,,,,,,,,1765809589354436600,,,,,,,,,,,,,,,,128,84017248,18446712232191656400,18446712232233517992,9224,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3544407Z","ETW","1","1","2025-12-15 14:39:49.3544407Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",9224,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-39-49-352.tar.xz",,,,,,,,,,1765809589354440700,,,,,,,,,,,,,,,,,,,,,,18446630854893384048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3552171Z","ETW","1","1","2025-12-15 14:39:49.3552171Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",2232,,,,,,"C:\ProgramData\Cyvera\Prevention\a68f2691-3d90-4221-bbf8-33f07a6ffe1e\agent_settings.json",,,,,,,,,,1765809589355217100,,,,,,,,,,,,,,,,128,84017248,18446712232191641200,18446712232256192760,2232,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3552213Z","ETW","1","1","2025-12-15 14:39:49.3552213Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2232,,,,,,"C:\ProgramData\Cyvera\Prevention\a68f2691-3d90-4221-bbf8-33f07a6ffe1e\agent_settings.json",,,,,,,,,,1765809589355221300,,,,,,,,,,,,,,,,,,,,,,18446630854879414016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3664335Z","ETW","1","1","2025-12-15 14:39:49.3664335Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",9224,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d106c6-b3a3-44e6-96f5-62483d0813b9\ecl.tar",,,,,,,,,,1765809589366433500,,,,,,,,,,,,,,,,128,84017248,18446712232235912560,18446712232233517992,9224,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3664377Z","ETW","1","1","2025-12-15 14:39:49.3664377Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",9224,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d106c6-b3a3-44e6-96f5-62483d0813b9\ecl.tar",,,,,,,,,,1765809589366437700,,,,,,,,,,,,,,,,,,,,,,18446630854890075248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3919670Z","ETW","1","1","2025-12-15 14:39:49.3919670Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",10208,,,,,,"C:\ProgramData\Cyvera\Prevention\e51facd4-30f8-4155-a317-28abffe75305\agent_settings.json",,,,,,,,,,1765809589391967000,,,,,,,,,,,,,,,,128,84017248,18446712232191726400,18446712232271800984,10208,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.3919710Z","ETW","1","1","2025-12-15 14:39:49.3919710Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",10208,,,,,,"C:\ProgramData\Cyvera\Prevention\e51facd4-30f8-4155-a317-28abffe75305\agent_settings.json",,,,,,,,,,1765809589391971000,,,,,,,,,,,,,,,,,,,,,,18446630854883561840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5458438Z","ETW","1","1","2025-12-15 14:39:49.5458438Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",9224,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d106c6-b3a3-44e6-96f5-62483d0813b9\f8d106c6-b3a3-44e6-96f5-62483d0813b9.json",,,,,,,,,,1765809589545843800,,,,,,,,,,,,,,,,128,84017248,18446712232251577872,18446712232256192760,9224,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5458489Z","ETW","1","1","2025-12-15 14:39:49.5458489Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",9224,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d106c6-b3a3-44e6-96f5-62483d0813b9\f8d106c6-b3a3-44e6-96f5-62483d0813b9.json",,,,,,,,,,1765809589545848900,,,,,,,,,,,,,,,,,,,,,,18446630854786654576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5601789Z","ETW","1","1","2025-12-15 14:39:49.5601789Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",9812,,,,,,"C:\ProgramData\Cyvera\Prevention\bb157cbf-a7f5-489f-a8d8-ca93750789ad\cloud_frontend.json",,,,,,,,,,1765809589560178900,,,,,,,,,,,,,,,,128,84017248,18446712232251575072,18446712232256192760,9812,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5601834Z","ETW","1","1","2025-12-15 14:39:49.5601834Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",9812,,,,,,"C:\ProgramData\Cyvera\Prevention\bb157cbf-a7f5-489f-a8d8-ca93750789ad\cloud_frontend.json",,,,,,,,,,1765809589560183400,,,,,,,,,,,,,,,,,,,,,,18446630854886893312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5666651Z","ETW","1","0","2025-12-15 14:39:49.5666651Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3164 cyserver.exe",5028,,," 3164 cyserver.exe",,,"C:\Windows\System32\OnDemandConnRouteHelper.dll",,,,,,,,,,1765809589566665100,,,,,,,,,,,140729159057408,140729159057408,120646,94208,4100993161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5670253Z","ETW","1","0","2025-12-15 14:39:49.5670253Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 3164 cyserver.exe",5028,,," 3164 cyserver.exe",,,"C:\Windows\System32\OnDemandConnRouteHelper.dll",,,,,,,,,,1765809589567025300,,,,,,,,,,,140729159057408,140729159057408,120646,94208,4100993161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5676859Z","ETW","1","1","2025-12-15 14:39:49.5676859Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\agent.id",,,,,,,,,,1765809589567685900,,,,,,,,,,,,,,,,,,,,,,18446630854890078576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5679664Z","ETW","1","1","2025-12-15 14:39:49.5679664Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\ecl_dse_path_canon.json",,,,,,,,,,1765809589567966400,,,,,,,,,,,,,,,,,,,,,,18446630854879416688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5681320Z","ETW","1","1","2025-12-15 14:39:49.5681320Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\adaptive_policy.1.log.gz",,,,,,,,,,1765809589568132000,,,,,,,,,,,,,,,,,,,,,,18446630854890153728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5681953Z","ETW","1","1","2025-12-15 14:39:49.5681953Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\adaptive_policy.2.log.gz",,,,,,,,,,1765809589568195300,,,,,,,,,,,,,,,,,,,,,,18446630854890152304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5682517Z","ETW","1","1","2025-12-15 14:39:49.5682517Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\adaptive_policy.3.log.gz",,,,,,,,,,1765809589568251700,,,,,,,,,,,,,,,,,,,,,,18446630854895490816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5683235Z","ETW","1","1","2025-12-15 14:39:49.5683235Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\adaptive_policy.4.log.gz",,,,,,,,,,1765809589568323500,,,,,,,,,,,,,,,,,,,,,,18446630854895493488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5683840Z","ETW","1","1","2025-12-15 14:39:49.5683840Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\adaptive_policy.5.log.gz",,,,,,,,,,1765809589568384100,,,,,,,,,,,,,,,,,,,,,,18446630854895489392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5684387Z","ETW","1","1","2025-12-15 14:39:49.5684387Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\adaptive_policy.log",,,,,,,,,,1765809589568438700,,,,,,,,,,,,,,,,,,,,,,18446630854895486720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5684952Z","ETW","1","1","2025-12-15 14:39:49.5684952Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\cortex-xdr-payload.log",,,,,,,,,,1765809589568495200,,,,,,,,,,,,,,,,,,,,,,18446630854895485296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5685499Z","ETW","1","1","2025-12-15 14:39:49.5685499Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\cydump.log",,,,,,,,,,1765809589568549900,,,,,,,,,,,,,,,,,,,,,,18446630854894339840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5686050Z","ETW","1","1","2025-12-15 14:39:49.5686050Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\cytool.admin.log",,,,,,,,,,1765809589568605000,,,,,,,,,,,,,,,,,,,,,,18446630854894342512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5686579Z","ETW","1","1","2025-12-15 14:39:49.5686579Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\cytool.log",,,,,,,,,,1765809589568657900,,,,,,,,,,,,,,,,,,,,,,18446630854894338416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5687134Z","ETW","1","1","2025-12-15 14:39:49.5687134Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\event_collection.0.log.gz",,,,,,,,,,1765809589568713400,,,,,,,,,,,,,,,,,,,,,,18446630854894335744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5687869Z","ETW","1","1","2025-12-15 14:39:49.5687869Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\event_collection.1.log.gz",,,,,,,,,,1765809589568786900,,,,,,,,,,,,,,,,,,,,,,18446630854894334320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5688419Z","ETW","1","1","2025-12-15 14:39:49.5688419Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\event_collection.2.log.gz",,,,,,,,,,1765809589568841900,,,,,,,,,,,,,,,,,,,,,,18446630854890071808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5689002Z","ETW","1","1","2025-12-15 14:39:49.5689002Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\event_collection.3.log.gz",,,,,,,,,,1765809589568900200,,,,,,,,,,,,,,,,,,,,,,18446630854890070384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5689625Z","ETW","1","1","2025-12-15 14:39:49.5689625Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\event_collection.4.log.gz",,,,,,,,,,1765809589568962500,,,,,,,,,,,,,,,,,,,,,,18446630854818588416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5690472Z","ETW","1","1","2025-12-15 14:39:49.5690472Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\event_collection.5.log.gz",,,,,,,,,,1765809589569047200,,,,,,,,,,,,,,,,,,,,,,18446630854818591088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5692060Z","ETW","1","1","2025-12-15 14:39:49.5692060Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\event_collection.6.log.gz",,,,,,,,,,1765809589569206000,,,,,,,,,,,,,,,,,,,,,,18446630854843392368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5693070Z","ETW","1","1","2025-12-15 14:39:49.5693070Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\event_collection.7.log.gz",,,,,,,,,,1765809589569307000,,,,,,,,,,,,,,,,,,,,,,18446630854843388272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5693274Z","ETW","1","1","2025-12-15 14:39:49.5693274Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",9812,,,,,,"C:\ProgramData\Cyvera\Prevention\bb157cbf-a7f5-489f-a8d8-ca93750789ad\dse_settings.json",,,,,,,,,,1765809589569327400,,,,,,,,,,,,,,,,128,84017248,18446712232251573072,18446712232256192760,9812,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5693309Z","ETW","1","1","2025-12-15 14:39:49.5693309Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",9812,,,,,,"C:\ProgramData\Cyvera\Prevention\bb157cbf-a7f5-489f-a8d8-ca93750789ad\dse_settings.json",,,,,,,,,,1765809589569330900,,,,,,,,,,,,,,,,,,,,,,18446630854843389696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:49.5693870Z","ETW","1","1","2025-12-15 14:39:49.5693870Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Prevention\0aad8785-9b62-4612-bf55-967a76985175\Logs\event_collection.8.log.gz",,,,,,,,,,1765809589569387000,,,,,,,,,,,,,,,,,,,,,,18446630854890006272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
