timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,connid,daddr,dport,saddr,seqnum,size,sport,desiredaccess,returncode,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,lastprotectionmask
"2025-12-15 14:35:00.3524019Z","ETW","1","0","2025-12-15 14:35:00.3524019Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 2436 attack-390.exe",4196,,," 2436 attack-390.exe",,,"C:\Windows\System32\version.dll",,,,,,,,,,1765809300352401900,140729585696768,140729585696768,34056,40960,4222592428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:00.9352793Z","ETW","0","0","2025-12-15 14:35:00.9352793Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5708 cortex-xdr-payload.exe",5784,,," 3164 cyserver.exe",,,,,,,,,,,,,1765809300935279300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:00.9353239Z","ETW","0","0","2025-12-15 14:35:00.9353239Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5708 cortex-xdr-payload.exe",5784,,," 3164 cyserver.exe",,,,,,,,,,,,,1765809300935323900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:00.9355718Z","ETW","1","0","2025-12-15 14:35:00.9355718Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5708 cortex-xdr-payload.exe",5784,,," 5708 cortex-xdr-payload.exe",,,,,,,,,,,,,1765809300935571800,,,,,,18446684154599309312,18446684154599280640,140729294408108,0,1044881809408,6888,1044893073408,1044893007872,140729294408108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:00.9355894Z","ETW","0","0","2025-12-15 14:35:00.9355894Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5708 cortex-xdr-payload.exe",5784,,," 5708 cortex-xdr-payload.exe",6888,,,,,,,,,,,,1765809300935589400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:00.9362036Z","ETW","0","0","2025-12-15 14:35:00.9362036Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",492,,," 5708 cortex-xdr-payload.exe",5784,,,,,,,,,,,,1765809300936203600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:00.9511354Z","ETW","0","0","2025-12-15 14:35:00.9511354Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",492,,," 5708 cortex-xdr-payload.exe",5784,,,,,,,,,,,,1765809300951135400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:00.9513280Z","ETW","0","0","2025-12-15 14:35:00.9513280Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",492,,," 5708 cortex-xdr-payload.exe",5784,,,,,,,,,,,,1765809300951328000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:00.9513799Z","ETW","0","0","2025-12-15 14:35:00.9513799Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",492,,," 5708 cortex-xdr-payload.exe",5784,,,,,,,,,,,,1765809300951379900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:00.9514285Z","ETW","0","0","2025-12-15 14:35:00.9514285Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",492,,," 5708 cortex-xdr-payload.exe",5784,,,,,,,,,,,,1765809300951428500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:00.9592417Z","ETW","1","0","2025-12-15 14:35:00.9592417Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5708 cortex-xdr-payload.exe",6888,,," 5708 cortex-xdr-payload.exe",,,,,,,,,,,,,1765809300959241700,,,,,,18446684154599309312,18446684154599280640,140729294408108,0,1044881809408,6888,1044893073408,1044893007872,140729294408108,739798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.0134326Z","ETW","1","0","2025-12-15 14:35:01.0134326Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",36,,,"  716 services.exe",,,,,,,,,,,,,1765809301013432600,,,,,,18446684154599309312,18446684154599280640,140729808179472,0,51119120384,1028,51120701440,51120668672,140729808179472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.0134905Z","ETW","1","0","2025-12-15 14:35:01.0134905Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",36,,," 3136 svchost.exe",,,,,,,,,,,,,1765809301013490500,,,,,,18446684154604912640,18446684154604883968,140729808179472,0,897624875008,4080,897631387648,897631354880,140729808179472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.3103069Z","ETW","0","0","2025-12-15 14:35:01.3103069Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",492,,," 8188 vmtoolsd.exe",4820,,,,,,,,,,,,1765809301310306900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.3104283Z","ETW","0","0","2025-12-15 14:35:01.3104283Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",492,,," 8188 vmtoolsd.exe",4820,,,,,,,,,,,,1765809301310428300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.3105850Z","ETW","0","0","2025-12-15 14:35:01.3105850Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",492,,," 8188 vmtoolsd.exe",4820,,,,,,,,,,,,1765809301310585000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.3106345Z","ETW","0","0","2025-12-15 14:35:01.3106345Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",492,,," 8188 vmtoolsd.exe",4820,,,,,,,,,,,,1765809301310634500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.3107007Z","ETW","0","0","2025-12-15 14:35:01.3107007Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",492,,," 8188 vmtoolsd.exe",4820,,,,,,,,,,,,1765809301310700700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.4980547Z","ETW","1","0","2025-12-15 14:35:01.4980547Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 2436 attack-390.exe",4196,,," 2436 attack-390.exe",,,"C:\Windows\System32\psapi.dll",,,,,,,,,,1765809301498054700,140729771556864,140729771556864,42915,32768,1383644077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.4981137Z","ETW","1","0","2025-12-15 14:35:01.4981137Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 2436 attack-390.exe",4196,,," 2436 attack-390.exe",,,"C:\Windows\System32\version.dll",,,,,,,,,,1765809301498113700,140729585696768,140729585696768,34056,40960,4222592428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.4983259Z","ETW","0","0","2025-12-15 14:35:01.4983259Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2436 attack-390.exe",4196,,," 6376 StartMenuExperienceHost.exe",,,,,,,,,,,,,1765809301498325900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.4983442Z","myETW","1","1","2025-12-15 14:35:01.498342500Z","Attack-Provider",1337,"AttackTask"," 2436 attack-390.exe",,,,,,"Dumping 6376",,,,,,,,,,,1765809301498342500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.5014041Z","ETW","0","0","2025-12-15 14:35:01.5014041Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2436 attack-390.exe",4196,,,"    0 [System Process]",0,,,,,,,,,,,,1765809301501404100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.5014058Z","ETW","0","0","2025-12-15 14:35:01.5014058Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2436 attack-390.exe",4196,,,"    0 [System Process]",0,,,,,,,,,,,,1765809301501405800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.5014277Z","ETW","0","0","2025-12-15 14:35:01.5014277Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2436 attack-390.exe",4196,,,"    0 [System Process]",0,,,,,,,,,,,,1765809301501427700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.5014286Z","ETW","0","0","2025-12-15 14:35:01.5014286Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2436 attack-390.exe",4196,,,"    0 [System Process]",0,,,,,,,,,,,,1765809301501428700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.5291252Z","ETW","1","0","2025-12-15 14:35:01.5291252Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 2436 attack-390.exe",4196,,," 2436 attack-390.exe",,,"C:\Windows\System32\psapi.dll",,,,,,,,,,1765809301529125200,140729771556864,140729771556864,42915,32768,1383644077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.5302111Z","ETW","1","0","2025-12-15 14:35:01.5302111Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 2436 attack-390.exe",4196,,," 2436 attack-390.exe",,,"C:\Windows\System32\version.dll",,,,,,,,,,1765809301530211100,140729585696768,140729585696768,34056,40960,4222592428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.8474143Z","ETW","1","0","2025-12-15 14:35:01.8474143Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 2436 attack-390.exe",4196,,," 2436 attack-390.exe",,,"C:\Windows\System32\psapi.dll",,,,,,,,,,1765809301847414300,140729771556864,140729771556864,42915,32768,1383644077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.8474795Z","ETW","1","0","2025-12-15 14:35:01.8474795Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 2436 attack-390.exe",4196,,," 2436 attack-390.exe",,,"C:\Windows\System32\version.dll",,,,,,,,,,1765809301847479500,140729585696768,140729585696768,34056,40960,4222592428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.8508252Z","ETW","0","0","2025-12-15 14:35:01.8508252Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2436 attack-390.exe",4196,,," 6720 explorer.exe",,,,,,,,,,,,,1765809301850825200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.8508443Z","myETW","1","1","2025-12-15 14:35:01.850841500Z","Attack-Provider",1337,"AttackTask"," 2436 attack-390.exe",,,,,,"Dumping 6720",,,,,,,,,,,1765809301850841500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.8542508Z","ETW","0","0","2025-12-15 14:35:01.8542508Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2436 attack-390.exe",4196,,,"    0 [System Process]",0,,,,,,,,,,,,1765809301854250800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.8542533Z","ETW","0","0","2025-12-15 14:35:01.8542533Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2436 attack-390.exe",4196,,,"    0 [System Process]",0,,,,,,,,,,,,1765809301854253300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.8542791Z","ETW","0","0","2025-12-15 14:35:01.8542791Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2436 attack-390.exe",4196,,,"    0 [System Process]",0,,,,,,,,,,,,1765809301854279100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.8542804Z","ETW","0","0","2025-12-15 14:35:01.8542804Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2436 attack-390.exe",4196,,,"    0 [System Process]",0,,,,,,,,,,,,1765809301854280400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.8883661Z","ETW","1","0","2025-12-15 14:35:01.8883661Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 2436 attack-390.exe",4196,,," 2436 attack-390.exe",,,"C:\Windows\System32\psapi.dll",,,,,,,,,,1765809301888366100,140729771556864,140729771556864,42915,32768,1383644077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.8899559Z","ETW","1","0","2025-12-15 14:35:01.8899559Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 2436 attack-390.exe",4196,,," 2436 attack-390.exe",,,"C:\Windows\System32\version.dll",,,,,,,,,,1765809301889955900,140729585696768,140729585696768,34056,40960,4222592428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.9156344Z","ETW","0","0","2025-12-15 14:35:01.9156344Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",2308,,," 3100 svchost.exe",10032,,,,,,,,,,,,1765809301915634400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:01.9156449Z","ETW","0","0","2025-12-15 14:35:01.9156449Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",2308,,," 3100 svchost.exe",10032,,,,,,,,,,,,1765809301915644900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:02.1811417Z","ETW","1","1","2025-12-15 14:35:02.1811417Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 2436 attack-390.exe",9592,,," 2436 attack-390.exe",,,,,,,,,,,,,1765809302181141700,,,,,,18446684154604584960,18446684154604556288,140729808179472,0,288740745216,9592,288745324544,288745316352,140729808179472,1091446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:02.6187504Z","ETW","0","0","2025-12-15 14:35:02.6187504Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4396 cywscsvc.exe",9748,,," 3164 cyserver.exe",3940,,,,,,,,,,,,1765809302618750400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:02.6192710Z","ETW","0","0","2025-12-15 14:35:02.6192710Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",2308,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,1765809302619271000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:02.6192753Z","ETW","0","0","2025-12-15 14:35:02.6192753Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",2308,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,1765809302619275300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:02.6194181Z","ETW","0","0","2025-12-15 14:35:02.6194181Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3580 svchost.exe",656,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,1765809302619418100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:02.6194266Z","ETW","0","0","2025-12-15 14:35:02.6194266Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3580 svchost.exe",656,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,1765809302619426600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:02.6200099Z","ETW","0","0","2025-12-15 14:35:02.6200099Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4396 cywscsvc.exe",9748,,," 3164 cyserver.exe",3940,,,,,,,,,,,,1765809302620009900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:02.6202898Z","ETW","0","0","2025-12-15 14:35:02.6202898Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",2308,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,1765809302620289900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:02.6202934Z","ETW","0","0","2025-12-15 14:35:02.6202934Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",2308,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,1765809302620293400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:02.6204006Z","ETW","0","0","2025-12-15 14:35:02.6204006Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3580 svchost.exe",656,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,1765809302620400600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:02.6204072Z","ETW","0","0","2025-12-15 14:35:02.6204072Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3580 svchost.exe",656,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,1765809302620407200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:02.6499953Z","ETW","0","0","2025-12-15 14:35:02.6499953Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6572 svchost.exe",7808,,," 6720 explorer.exe",5916,,,,,,,,,,,,1765809302649995300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:02.6500058Z","ETW","0","0","2025-12-15 14:35:02.6500058Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6572 svchost.exe",7808,,," 6720 explorer.exe",5916,,,,,,,,,,,,1765809302650005800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:03.0017312Z","ETW","1","0","2025-12-15 14:35:03.0017312Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 2436 attack-390.exe",4196,,," 2436 attack-390.exe",,,"C:\Windows\System32\psapi.dll",,,,,,,,,,1765809303001731200,140729771556864,140729771556864,42915,32768,1383644077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:03.0017961Z","ETW","1","0","2025-12-15 14:35:03.0017961Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 2436 attack-390.exe",4196,,," 2436 attack-390.exe",,,"C:\Windows\System32\version.dll",,,,,,,,,,1765809303001796100,140729585696768,140729585696768,34056,40960,4222592428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:03.0020391Z","ETW","0","0","2025-12-15 14:35:03.0020391Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2436 attack-390.exe",4196,,," 6376 StartMenuExperienceHost.exe",,,,,,,,,,,,,1765809303002039100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:35:03.0020571Z","myETW","1","1","2025-12-15 14:35:03.002055100Z","Attack-Provider",1337,"AttackTask"," 2436 attack-390.exe",,,,,,"Dumping 6376",,,,,,,,,,,1765809303002055100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
