timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,timestamp_ns,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,engineid,first resource path,first resource type,flags,id,resource count,scan source,threadtime,type,allocationtype,startqpc,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,accessmask,washardened,devicename,devicenamelength,drivername,drivernamelength,actionstatus,allsigseqs,allsigshas,classification,determination,enginereportguid,etwdatareporttype,extradatajson,islatent,ispassivemode,processcommandline,processcreationtime,processpath,realpath,reporttype,resourcedata,resourceschema,rtpprocesscreationtime,rtpprocessid,scansource,scantype,sha1,sha256,threatname,vpath,imagepath,codeintegrityoption,desiredaccess,linksourcename,linktargetname,returncode,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,detectionname,cloudresponse,records,vault,eventtype,fileid,fileusn,info,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,processcontextid,featureid,data,startstop,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,process,reason,channel,eventid,processimagepath,taintreason,scanreason,guid,signatureid,scanresult,level,stopreason,triggersigseq
"2025-11-03 08:16:52.3052468Z","2025-11-03 08:16:52.3052468Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",2628,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812305246800,49062,18446603390485893120,18446603390485864448,1619266053136,240,497966567424,2628,497985519616,497985454080,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3056687Z","2025-11-03 08:16:52.3056687Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",6276,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812305668700,,18446603390485893120,18446603390485864448,1619266053136,240,497966575616,4540,497983946752,497983881216,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3057118Z","2025-11-03 08:16:52.3057118Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",6276,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812305711800,,18446603390485467136,18446603390485438464,1619266053136,240,497966583808,7748,497984471040,497984405504,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3058259Z","2025-11-03 08:16:52.3058259Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",6276,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812305825900,,18446603390485794816,18446603390485766144,1619266053136,240,497966592000,5540,497985519616,497985454080,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3058647Z","2025-11-03 08:16:52.3058647Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",6276,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812305864700,,18446603390485762048,18446603390485733376,1619266053136,240,497966600192,6232,497986043904,497985978368,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3070047Z","2025-11-03 08:16:52.3070047Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",712,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812307004700,299744,18446603390485958656,18446603390485929984,1619266053136,240,497966559232,712,497984995328,497984929792,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3073347Z","2025-11-03 08:16:52.3073347Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",36,,," 8116 SecurityHealthSystray.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812307334700,,18446603390485958656,18446603390485929984,140716128325904,0,44804239360,3328,44806176768,44806168576,140716128325904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3073821Z","2025-11-03 08:16:52.3073821Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",4540,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812307382100,503258,18446603390485893120,18446603390485864448,1619266053136,240,497966575616,4540,497983946752,497983881216,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3076069Z","2025-11-03 08:16:52.3076069Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",7748,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812307606900,46408,18446603390485467136,18446603390485438464,1619266053136,240,497966583808,7748,497984471040,497984405504,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3077516Z","2025-11-03 08:16:52.3077516Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",5540,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812307751600,471682,18446603390485794816,18446603390485766144,1619266053136,240,497966592000,5540,497985519616,497985454080,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3079002Z","2025-11-03 08:16:52.3079002Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",6232,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812307900200,278344,18446603390485762048,18446603390485733376,1619266053136,240,497966600192,6232,497986043904,497985978368,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3084359Z","2025-11-03 08:16:52.3084359Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 8116 SecurityHealthSystray.exe",3328,,," 8116 SecurityHealthSystray.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812308435900,,18446603390485762048,18446603390485733376,140716128325904,0,44804247552,384,44806701056,44806692864,140716128325904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3109083Z","2025-11-03 08:16:52.3109083Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",6276,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812310908400,,18446603390485794816,18446603390485766144,1619266053136,240,497966608384,3288,497983946752,497983881216,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3109933Z","2025-11-03 08:16:52.3109933Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",6276,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812310993400,,18446603390485467136,18446603390485438464,1619266053136,240,497966616576,7768,497984471040,497984405504,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3111375Z","2025-11-03 08:16:52.3111375Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",6276,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812311137500,,18446603390485893120,18446603390485864448,1619266053136,240,497966624768,6860,497984995328,497984929792,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3111773Z","2025-11-03 08:16:52.3111773Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",6276,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812311177300,,18446603390485499904,18446603390485471232,1619266053136,240,497966632960,5860,497985519616,497985454080,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3118057Z","2025-11-03 08:16:52.3118057Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",3288,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812311805700,0,18446603390485794816,18446603390485766144,1619266053136,240,497966608384,3288,497983946752,497983881216,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3120150Z","2025-11-03 08:16:52.3120150Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",7768,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812312015000,189626,18446603390485467136,18446603390485438464,1619266053136,240,497966616576,7768,497984471040,497984405504,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3121647Z","2025-11-03 08:16:52.3121647Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",6860,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812312164700,0,18446603390485893120,18446603390485864448,1619266053136,240,497966624768,6860,497984995328,497984929792,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3123199Z","2025-11-03 08:16:52.3123199Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",5860,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812312319900,0,18446603390485499904,18446603390485471232,1619266053136,240,497966632960,5860,497985519616,497985454080,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3128603Z","2025-11-03 08:16:52.3128603Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",1060,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812312860300,,18446603390485499904,18446603390485471232,1619266053136,240,497964548096,8124,497983946752,497983881216,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3150393Z","2025-11-03 08:16:52.3150393Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",6276,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812315039300,,18446603390485893120,18446603390485864448,1619266053136,240,497964556288,6460,497984471040,497984405504,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3209377Z","2025-11-03 08:16:52.3209377Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",6276,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812320937700,,18446603390485467136,18446603390485438464,1619266053136,240,497964564480,2572,497984995328,497984929792,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3220620Z","2025-11-03 08:16:52.3220620Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",6276,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812322062000,,18446603390485794816,18446603390485766144,1619266053136,240,497964572672,3364,497985519616,497985454080,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3225258Z","2025-11-03 08:16:52.3225258Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 1340 SecurityHealthHost.exe",6964,,," 1340 SecurityHealthHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812322525900,,18446603390485565440,18446603390485536768,140716128325904,0,1055278710784,6556,1055281119232,1055281111040,140716128325904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3248719Z","2025-11-03 08:16:52.3248719Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",8124,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812324871900,0,18446603390485499904,18446603390485471232,1619266053136,240,497964548096,8124,497983946752,497983881216,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3251523Z","2025-11-03 08:16:52.3251523Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",6460,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812325152300,57328,18446603390485893120,18446603390485864448,1619266053136,240,497964556288,6460,497984471040,497984405504,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3255622Z","2025-11-03 08:16:52.3255622Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",2572,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812325562200,0,18446603390485467136,18446603390485438464,1619266053136,240,497964564480,2572,497984995328,497984929792,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3257243Z","2025-11-03 08:16:52.3257243Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",3364,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812325724300,0,18446603390485794816,18446603390485766144,1619266053136,240,497964572672,3364,497985519616,497985454080,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3259156Z","2025-11-03 08:16:52.3259156Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 1340 SecurityHealthHost.exe",6556,,," 1340 SecurityHealthHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812325915600,,18446603390485794816,18446603390485766144,140716128325904,0,1055278718976,1440,1055281643520,1055281635328,140716128325904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3263523Z","2025-11-03 08:16:52.3263523Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",1060,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812326352300,,18446603390485467136,18446603390485438464,1619266053136,240,497964580864,7908,497983946752,497983881216,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3264059Z","2025-11-03 08:16:52.3264059Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",1060,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812326406000,,18446603390485893120,18446603390485864448,1619266053136,240,497964589056,5424,497984471040,497984405504,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3265279Z","2025-11-03 08:16:52.3265279Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",1060,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812326527900,,18446603390485499904,18446603390485471232,1619266053136,240,497964597248,4984,497984995328,497984929792,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3266267Z","2025-11-03 08:16:52.3266267Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",1060,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812326626700,,18446603390485991424,18446603390485962752,1619266053136,240,497964605440,6712,497985519616,497985454080,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3275172Z","2025-11-03 08:16:52.3275172Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",7908,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812327517200,270684,18446603390485467136,18446603390485438464,1619266053136,240,497964580864,7908,497983946752,497983881216,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3280441Z","2025-11-03 08:16:52.3280441Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",5424,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812328044100,482052,18446603390485893120,18446603390485864448,1619266053136,240,497964589056,5424,497984471040,497984405504,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3286639Z","2025-11-03 08:16:52.3286639Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",4984,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812328663900,196306,18446603390485499904,18446603390485471232,1619266053136,240,497964597248,4984,497984995328,497984929792,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3289680Z","2025-11-03 08:16:52.3289680Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",6712,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812328968000,181726,18446603390485991424,18446603390485962752,1619266053136,240,497964605440,6712,497985519616,497985454080,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3353861Z","2025-11-03 08:16:52.3353861Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3380 CalculatorApp.exe",5188,,," 3380 CalculatorApp.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812335386100,,18446603390485499904,18446603390485471232,140715746476896,0,611965845504,1404,611986702336,611986698240,140715746476896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:52.3356426Z","2025-11-03 08:16:52.3356426Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",6276,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157812335642600,,18446603390485893120,18446603390485864448,1619266053136,240,497964613632,1692,497983946752,497983881216,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
