timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid
"2025-10-26 18:58:25.6795336Z","2025-10-26 18:58:25.6795336Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,140726613180416,140726613180416,655169,622592,3977788271,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6804016Z","2025-10-26 18:58:25.6804016Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,140726628188160,140726628188160,773618,724992,4119808238,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6833344Z","2025-10-26 18:58:25.6833344Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9520 attack.exe",9708,,," 9520 attack.exe",,,,,,,,,,,,18446742479321759744,18446742479321735168,140726630206128,0,117727150080,1328,117735161856,117735153664,140726630206128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6858185Z","2025-10-26 18:58:25.6858185Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\Windows.StateRepositoryPS.dll",,,,,,,,,,,,,,,,,,,140726446718976,140726446718976,829180,802816,4281556410,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6892287Z","2025-10-26 18:58:25.6892287Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\AppxAllUserStore.dll",,,,,,,,,,,,,,,,,,,140726282878976,140726282878976,453941,438272,48412803,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6903617Z","2025-10-26 18:58:25.6903617Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,,,,,,,,,,,140726447898624,140726447898624,333822,290816,994200046,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6913243Z","2025-10-26 18:58:25.6913243Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,,,,,,,,,140726456811520,140726456811520,121295,106496,2998121198,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6930249Z","2025-10-26 18:58:25.6930249Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\capauthz.dll",,,,,,,,,,,,,,,,,,,140726240673792,140726240673792,396500,380928,1605668267,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.7076335Z","2025-10-26 18:58:25.7076335Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,,,,140726593126400,140726593126400,286201,221184,2803059627,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.7129611Z","2025-10-26 18:58:25.7129611Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStartStart "," 9520 attack.exe",9708,,," 3636 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,,,,,,,,,,,,2797727,,1754496986,,,,134059787057129031,,,,,1761,,,,,,3,"0x","Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe","App",9520,1741,2,1,0,1,
"2025-10-26 18:58:26.2572929Z","2025-10-26 18:58:26.2572929Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9520 attack.exe",9708,,," 3636 Notepad.exe",,,,,,,,,,,,18446742479321817088,18446742479321792512,140697325385488,0,32495583232,8464,32498515968,32498511872,140697325385488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2693928Z","2025-10-26 18:58:26.2693928Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,,,,,,,,,,140697324158976,140697324158976,2797727,2748416,1754496986,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2694540Z","2025-10-26 18:58:26.2694540Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,140726659710976,140726659710976,2538757,2523136,592187216,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2715737Z","2025-10-26 18:58:26.2715737Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,140726643261440,140726643261440,844151,823296,1746094868,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2718100Z","2025-10-26 18:58:26.2718100Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,140726613835776,140726613835776,4201576,4136960,1981517683,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2737061Z","2025-10-26 18:58:26.2737061Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,,,,,,,,,,18446742479322103808,18446742479322079232,140726660193216,0,32495591424,11548,32499564544,32499560448,140726660193216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2737818Z","2025-10-26 18:58:26.2737818Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,,,,140726646472704,140726646472704,1879241,1855488,560336548,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2740976Z","2025-10-26 18:58:26.2740976Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,,,,140726612983808,140726612983808,189889,159744,3893946825,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2742835Z","2025-10-26 18:58:26.2742835Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,,,,,,,,,,18446742479322132480,18446742479322107904,140726660193216,0,32495599616,11140,32500613120,32500609024,140726660193216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2744074Z","2025-10-26 18:58:26.2744074Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,,,,140726659252224,140726659252224,224859,176128,234412959,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2746579Z","2025-10-26 18:58:26.2746579Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,,,,140726618030080,140726618030080,1265787,1232896,1728895390,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2748240Z","2025-10-26 18:58:26.2748240Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,140726621634560,140726621634560,649125,667648,1093144332,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2749962Z","2025-10-26 18:58:26.2749962Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,140726611017728,140726611017728,1399211,1355776,1508749768,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2751790Z","2025-10-26 18:58:26.2751790Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",11548,,," 3636 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.652.1806.0_x64__8wekyb3d8bbwe\Microsoft.UI.Windowing.Core.dll",,,,,,,,,,,,,,,,,,,140725614477312,140725614477312,548416,532480,2757406773,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2752302Z","2025-10-26 18:58:26.2752302Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3636 Notepad.exe",11140,,," 3636 Notepad.exe",,,,,,,,,,,,18446742479322161152,18446742479322136576,140726660193216,0,32495607808,7572,32501661696,32501657600,140726660193216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2753897Z","2025-10-26 18:58:26.2753897Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\ole32.dll",,,,,,,,,,,,,,,,,,,140726624649216,140726624649216,1710585,1671168,770585389,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2756309Z","2025-10-26 18:58:26.2756309Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",11548,,," 3636 Notepad.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,140726628974592,140726628974592,3695857,3649536,2074935505,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2759368Z","2025-10-26 18:58:26.2759368Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,1158454116352,1158454116352,3695857,3649536,2074935505,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2760224Z","2025-10-26 18:58:26.2760224Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,1158454116352,1158454116352,3695857,3661824,2074935505,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2761692Z","2025-10-26 18:58:26.2761692Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\shell32.dll",,,,,,,,,,,,,,,,,,,140726635593728,140726635593728,7753361,7655424,2280271250,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2766146Z","2025-10-26 18:58:26.2766146Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\WinTypes.dll",,,,,,,,,,,,,,,,,,,140726622355456,140726622355456,1568994,1486848,1650891442,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2767839Z","2025-10-26 18:58:26.2767839Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",11548,,," 3636 Notepad.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,140726645227520,140726645227520,1185784,1146880,3598429018,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2768755Z","2025-10-26 18:58:26.2768755Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,140726623862784,140726623862784,806569,737280,3871129049,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2771758Z","2025-10-26 18:58:26.2771758Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",11140,,," 3636 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.652.1806.0_x64__8wekyb3d8bbwe\Microsoft.Internal.FrameworkUdk.dll",,,,,,,,,,,,,,,,,,,140725531967488,140725531967488,947909,921600,1680796359,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2772028Z","2025-10-26 18:58:26.2772028Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,140726653878272,140726653878272,758106,692224,3198461912,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2775075Z","2025-10-26 18:58:26.2775075Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",7572,,," 3636 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.652.1806.0_x64__8wekyb3d8bbwe\CoreMessagingXP.dll",,,,,,,,,,,,,,,,,,,140725537013760,140725537013760,1086952,1036288,1466093194,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2775891Z","2025-10-26 18:58:26.2775891Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,140726644113408,140726644113408,731199,679936,117823328,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2776422Z","2025-10-26 18:58:26.2776422Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",11140,,," 3636 Notepad.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,140726657286144,140726657286144,1021917,991232,2963687667,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2776548Z","2025-10-26 18:58:26.2776548Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",11548,,," 3636 Notepad.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,,,,140726634151936,140726634151936,902937,880640,3898092977,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2780810Z","2025-10-26 18:58:26.2780810Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,140726633693184,140726633693184,465416,401408,960017527,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2783964Z","2025-10-26 18:58:26.2783964Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\comdlg32.dll",,,,,,,,,,,,,,,,,,,140726632644608,140726632644608,1022067,995328,3073174542,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2790308Z","2025-10-26 18:58:26.2790308Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",11548,,," 3636 Notepad.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,,,,140726593126400,140726593126400,286201,221184,2803059627,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2790785Z","2025-10-26 18:58:26.2790785Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\crypt32.dll",,,,,,,,,,,,,,,,,,,140726620061696,140726620061696,1534966,1536000,2566642874,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2800268Z","2025-10-26 18:58:26.2800268Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,140726591946752,140726591946752,177968,110592,3162933716,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2805591Z","2025-10-26 18:58:26.2805591Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",11140,,," 3636 Notepad.exe",,,"C:\Windows\System32\BCP47Langs.dll",,,,,,,,,,,,,,,,,,,140726444032000,140726444032000,394325,385024,2655356928,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2812314Z","2025-10-26 18:58:26.2812314Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",11548,,," 3636 Notepad.exe",,,"C:\Windows\System32\CoreMessaging.dll",,,,,,,,,,,,,,,,,,,140726557802496,140726557802496,1276090,1200128,3802617839,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2827481Z","2025-10-26 18:58:26.2827481Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",11140,,," 3636 Notepad.exe",,,"C:\Windows\System32\dcomp.dll",,,,,,,,,,,,,,,,,,,140726551052288,140726551052288,2270290,2236416,578597555,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2832704Z","2025-10-26 18:58:26.2832704Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\urlmon.dll",,,,,,,,,,,,,,,,,,,140726373842944,140726373842944,1927318,1966080,1621290776,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2836122Z","2025-10-26 18:58:26.2836122Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",7572,,," 3636 Notepad.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,140726610100224,140726610100224,182967,167936,2107422311,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2837532Z","2025-10-26 18:58:26.2837532Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",11548,,," 3636 Notepad.exe",,,"C:\Windows\System32\propsys.dll",,,,,,,,,,,,,,,,,,,140726528507904,140726528507904,1139116,1064960,4204596999,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2838296Z","2025-10-26 18:58:26.2838296Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",11140,,," 3636 Notepad.exe",,,"C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.6899_none_3e0efeeae32e88c1\comctl32.dll",,,,,,,,,,,,,,,,,,,140726413295616,140726413295616,2738802,2699264,576278460,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2857995Z","2025-10-26 18:58:26.2857995Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",7572,,," 3636 Notepad.exe",,,"C:\Windows\System32\icu.dll",,,,,,,,,,,,,,,,,,,140726389178368,140726389178368,2809356,2744320,3016574355,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2858220Z","2025-10-26 18:58:26.2858220Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\winspool.drv",,,,,,,,,,,,,,,,,,,140726236479488,140726236479488,749400,724992,1014812906,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2861233Z","2025-10-26 18:58:26.2861233Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",11548,,," 3636 Notepad.exe",,,"C:\Windows\System32\dwmapi.dll",,,,,,,,,,,,,,,,,,,140726566715392,140726566715392,179167,184320,2697878293,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2861719Z","2025-10-26 18:58:26.2861719Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",11140,,," 3636 Notepad.exe",,,"C:\Windows\System32\uxtheme.dll",,,,,,,,,,,,,,,,,,,140726563897344,140726563897344,709862,696320,3538617358,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2871877Z","2025-10-26 18:58:26.2871877Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",7572,,," 3636 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\msvcp140.dll",,,,,,,,,,,,,,,,,,,140726312566784,140726312566784,603644,577536,2926311296,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2873557Z","2025-10-26 18:58:26.2873557Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\msvcp140_atomic_wait.dll",,,,,,,,,,,,,,,,,,,140726445867008,140726445867008,60856,81920,1625823556,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2883003Z","2025-10-26 18:58:26.2883003Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",11548,,," 3636 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\vcruntime140_1.dll",,,,,,,,,,,,,,,,,,,140726445211648,140726445211648,66730,49152,1073573567,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2889542Z","2025-10-26 18:58:26.2889542Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",11140,,," 3636 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\vcruntime140.dll",,,,,,,,,,,,,,,,,,,140726329344000,140726329344000,171050,122880,4092127091,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2891554Z","2025-10-26 18:58:26.2891554Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",11548,,," 3636 Notepad.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,140726573858816,140726573858816,8887203,8769536,798214261,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2900530Z","2025-10-26 18:58:26.2900530Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\iertutil.dll",,,,,,,,,,,,,,,,,,,140726370893824,140726370893824,2958748,2904064,147340823,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2902061Z","2025-10-26 18:58:26.2902061Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",7572,,," 3636 Notepad.exe",,,"C:\Windows\System32\Microsoft.Internal.WarpPal.dll",,,,,,,,,,,,,,,,,,,140726536110080,140726536110080,167600,102400,2132685858,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2903734Z","2025-10-26 18:58:26.2903734Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",11140,,," 3636 Notepad.exe",,,"C:\Windows\System32\cfgmgr32.dll",,,,,,,,,,,,,,,,,,,140726606430208,140726606430208,378754,356352,836129831,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2930255Z","2025-10-26 18:58:26.2930255Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",7572,,," 3636 Notepad.exe",,,"C:\Windows\System32\netutils.dll",,,,,,,,,,,,,,,,,,,140726585393152,140726585393152,80696,53248,865845000,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2932365Z","2025-10-26 18:58:26.2932365Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\srvcli.dll",,,,,,,,,,,,,,,,,,,140726386294784,140726386294784,181029,167936,239922031,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.2960090Z","2025-10-26 18:58:26.2960090Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,,,,,,,,,140726626353152,140726626353152,237947,192512,2763417762,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.3099887Z","2025-10-26 18:58:26.3099887Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\Microsoft.Internal.FrameworkUdk.System.dll",,,,,,,,,,,,,,,,,,,140726261317632,140726261317632,759542,741376,2469381841,,,,,,,,,,,,,,,,,,,,,,,,,
