timestamp,type,provider_name,event_id,task_name,process_id,thread_id,ppid,pid,targetpid,targettid,message,processid,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,action,key,vault,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,desiredaccess,returncode,creationtime,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,processcontextid,data,startstop,threadtime,classification,eventtype,fileid,fileusn,info,scansource,deltacpu,deltawall,featureid,id,process,reason,linksourcename,linktargetname,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,integritylevel,accessmask,washardened,oldfilename,frozenprocessid,channel,eventid,biggestoffsetwritten,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,startqpc,count,terminationtime,processimagepath,taintreason,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,targetprocesscreationtime,targetprocessstartkey
"2025-09-05 12:46:01.0733711Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring BmInternal"," 1912 MsMpEng.exe",9580,," 9000 OpenConsole.exe",,,,,,,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.12111.0_x64__8wekyb3d8bbwe\OpenConsole.exe","'C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.12111.0_x64__8wekyb3d8bbwe\OpenConsole.exe' -Embedding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0733940Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop"," 1912 MsMpEng.exe",9580,," 9000 OpenConsole.exe",,,,,,,,,,,,,,,,,,,,,,,,16404,5903065,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0734284Z","ETW","Microsoft-Antimalware-Engine",44,"MetaStoreTaskMetaStoreAction"," 1912 MsMpEng.exe",9580,,,,,,,,,2147943568,,,,,,,,,,,,,,,,,,,,,,,"query",6488958578558986587,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0734896Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 1912 MsMpEng.exe",9580,,,,,,,"C:\Windows\System32\winmm.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,295217,900008528,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0735112Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart"," 1912 MsMpEng.exe",9580,," 9000 OpenConsole.exe",,,,,,,,,,,,,,,,,,,,,,,,16401,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0737814Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop"," 1912 MsMpEng.exe",9580,," 9000 OpenConsole.exe",,,,,,,,,,,,,,,,,,,,,,,,16401,0,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0737891Z","ETW","Microsoft-Antimalware-Engine",44,"MetaStoreTaskMetaStoreAction"," 1912 MsMpEng.exe",9580,,,,,,,,,2147943568,,,,,,,,,,,,,,,,,,,,,,,"query",17356891817885288454,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0744967Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5380 explorer.exe",5932,,," 4388 TimelineExplorer.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0748368Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5380 explorer.exe",6680,,," 4388 TimelineExplorer.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0748442Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5380 explorer.exe",6680,,," 4388 TimelineExplorer.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0748587Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5380 explorer.exe",6680,,," 4388 TimelineExplorer.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0750132Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5380 explorer.exe",5932,,," 4388 TimelineExplorer.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0750186Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 5380 explorer.exe",5932,,," 4388 TimelineExplorer.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0762496Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart"," 1912 MsMpEng.exe",9580,," 9000 OpenConsole.exe",,,,,,,,,,,,,,,,,,,,,,,,16426,5903066,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0762920Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop"," 1912 MsMpEng.exe",9580,," 9000 OpenConsole.exe",,,,,,,,,,,,,,,,,,,,,,,,16426,5903066,0,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0763023Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart"," 1912 MsMpEng.exe",9580,,"  528 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,16426,5903066,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0763041Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop"," 1912 MsMpEng.exe",9580,,"  528 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,16426,5903066,1,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0779921Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9000 OpenConsole.exe",18552,,," 9000 OpenConsole.exe",,,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736867663872,140736867663872,705120,626688,3318233078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0781356Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad"," 1912 MsMpEng.exe",9580,," 9000 OpenConsole.exe",,,,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0781693Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart"," 1912 MsMpEng.exe",9580,," 9000 OpenConsole.exe",,,,,,,,,,,,,,,,,,,,,,,,16404,5903067,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0782562Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop"," 1912 MsMpEng.exe",9580,," 9000 OpenConsole.exe",,,,,,,,,,,,,,,,,,,,,,,,16404,5903067,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0799738Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9000 OpenConsole.exe",18552,,," 9000 OpenConsole.exe",,,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736848265216,140736848265216,158572,110592,4117383687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0801171Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad"," 1912 MsMpEng.exe",9580,," 9000 OpenConsole.exe",,,,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0801384Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart"," 1912 MsMpEng.exe",9580,," 9000 OpenConsole.exe",,,,,,,,,,,,,,,,,,,,,,,,16404,5903068,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0801835Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop"," 1912 MsMpEng.exe",9580,," 9000 OpenConsole.exe",,,,,,,,,,,,,,,,,,,,,,,,16404,5903068,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0805218Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9000 OpenConsole.exe",18552,,," 9000 OpenConsole.exe",,,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736892108800,140736892108800,700133,688128,1600192633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0807085Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad"," 1912 MsMpEng.exe",9580,," 9000 OpenConsole.exe",,,,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0807591Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart"," 1912 MsMpEng.exe",9580,," 9000 OpenConsole.exe",,,,,,,,,,,,,,,,,,,,,,,,16404,5903069,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0808003Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop"," 1912 MsMpEng.exe",9580,," 9000 OpenConsole.exe",,,,,,,,,,,,,,,,,,,,,,,,16404,5903069,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0815799Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9000 OpenConsole.exe",18552,,," 9000 OpenConsole.exe",,,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736632913920,140736632913920,174488,106496,3847844510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0817129Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad"," 1912 MsMpEng.exe",9580,," 9000 OpenConsole.exe",,,,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0817659Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart"," 1912 MsMpEng.exe",9580,," 9000 OpenConsole.exe",,,,,,,,,,,,,,,,,,,,,,,,16404,5903070,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0818123Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop"," 1912 MsMpEng.exe",9580,," 9000 OpenConsole.exe",,,,,,,,,,,,,,,,,,,,,,,,16404,5903070,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0838515Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ","  528 svchost.exe",3800,,," 9000 OpenConsole.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0838874Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ","  944 svchost.exe",12948,,," 9000 OpenConsole.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048576,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0852736Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9000 OpenConsole.exe",18552,,," 9000 OpenConsole.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446639081629585408,18446639081629560832,140736910320112,0,150246821888,13036,150252552192,150252544000,140736910320112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0855463Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 9000 OpenConsole.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446639081629556736,18446639081629532160,140736917348896,0,150246830080,10884,150253600768,150253596672,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0857695Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9000 OpenConsole.exe",10884,,," 9000 OpenConsole.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446639081639063552,18446639081639038976,140736917348896,0,150246838272,4116,150254649344,150254645248,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0871201Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info "," 1912 MsMpEng.exe",2196,,," 1912 MsMpEng.exe",2196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0871449Z","ETW","Microsoft-Antimalware-Engine",5,"Stream scan request Start "," 1912 MsMpEng.exe",2196,,"  944 svchost.exe",,,,,"C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsTerminal_1.22.12111.0_x64__8wekyb3d8bbwe\S-1-5-21-4172013786-3171869251-2938521833-1000.pckgdep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759531250,,,,,,,,,,4254421806,"C:\Windows\System32\svchost.exe",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0872865Z","ETW","Microsoft-Antimalware-Engine",7,"Skipped file Info "," 1912 MsMpEng.exe",2196,,,,,,,"C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsTerminal_1.22.12111.0_x64__8wekyb3d8bbwe\S-1-5-21-4172013786-3171869251-2938521833-1000.pckgdep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Log skip",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0873027Z","ETW","Microsoft-Antimalware-Engine",6,"Stream scan request Stop "," 1912 MsMpEng.exe",2196,,"  944 svchost.exe",,,,,"C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsTerminal_1.22.12111.0_x64__8wekyb3d8bbwe\S-1-5-21-4172013786-3171869251-2938521833-1000.pckgdep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759531250,,,,,,,,,,4254421806,"C:\Windows\System32\svchost.exe",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0877176Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info "," 1912 MsMpEng.exe",2196,,," 1912 MsMpEng.exe",2196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0877293Z","ETW","Microsoft-Antimalware-Engine",5,"Stream scan request Start "," 1912 MsMpEng.exe",2196,,"  944 svchost.exe",,,,,"C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsTerminal_1.22.12111.0_x64__8wekyb3d8bbwe\S-1-5-21-4172013786-3171869251-2938521833-1000.pckgdep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759531250,,,,,,,,,,4254421807,"C:\Windows\System32\svchost.exe",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0877994Z","ETW","Microsoft-Antimalware-Engine",7,"Skipped file Info "," 1912 MsMpEng.exe",2196,,,,,,,"C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsTerminal_1.22.12111.0_x64__8wekyb3d8bbwe\S-1-5-21-4172013786-3171869251-2938521833-1000.pckgdep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Log skip",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0878096Z","ETW","Microsoft-Antimalware-Engine",6,"Stream scan request Stop "," 1912 MsMpEng.exe",2196,,"  944 svchost.exe",,,,,"C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsTerminal_1.22.12111.0_x64__8wekyb3d8bbwe\S-1-5-21-4172013786-3171869251-2938521833-1000.pckgdep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759531250,,,,,,,,,,4254421807,"C:\Windows\System32\svchost.exe",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0891771Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info "," 1912 MsMpEng.exe",2196,,," 1912 MsMpEng.exe",2196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0891943Z","ETW","Microsoft-Antimalware-Engine",5,"Stream scan request Start "," 1912 MsMpEng.exe",2196,,"  944 svchost.exe",,,,,"C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsTerminal_1.22.12111.0_x64__8wekyb3d8bbwe\S-1-5-21-4172013786-3171869251-2938521833-1000.pckgdep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759531250,,,,,,,,,,4254421808,"C:\Windows\System32\svchost.exe",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0892532Z","ETW","Microsoft-Antimalware-Engine",7,"Skipped file Info "," 1912 MsMpEng.exe",2196,,,,,,,"C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsTerminal_1.22.12111.0_x64__8wekyb3d8bbwe\S-1-5-21-4172013786-3171869251-2938521833-1000.pckgdep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Log skip",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 12:46:01.0892619Z","ETW","Microsoft-Antimalware-Engine",6,"Stream scan request Stop "," 1912 MsMpEng.exe",2196,,"  944 svchost.exe",,,,,"C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsTerminal_1.22.12111.0_x64__8wekyb3d8bbwe\S-1-5-21-4172013786-3171869251-2938521833-1000.pckgdep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759531250,,,,,,,,,,4254421808,"C:\Windows\System32\svchost.exe",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
