timestamp,type,provider_name,event_id,task_name,process_id,thread_id,ppid,pid,targetpid,message,processid,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,desiredaccess,returncode,targetprocessid,accessmask,washardened,processcontextid,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,targetthreatid,id,process,reason,threadtime,action,key,vault,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,featureid,defaultbase,imagebase,imagesize,data,startstop,deltacpu,deltawall,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,linksourcename,linktargetname,channel,eventid,startqpc,oldfilename,featuretype,keypath,newvalue,oldvalue,usermode,valuename,ttid,processimagepath,taintreason,count,terminationtime,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,targetprocesscreationtime,targetprocessstartkey
"2025-09-04 18:45:20.5232960Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 1912 MsMpEng.exe",3036,,,,,,"C:\Windows\System32\RuntimeBroker.exe",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,296590,898033824,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5234143Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1912 MsMpEng.exe",3036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536,0,6524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5234185Z","ETW","Microsoft-Antimalware-Engine",73,"Behavior Monitoring ProcessMonitorFlags"," 1912 MsMpEng.exe",3036,," 6524 RuntimeBroker.exe",,,,"C:\Windows\System32\RuntimeBroker.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134014851205229704,,,,,,,,"0x400003DF",,,,,,,,,,,,,,,,,,,140733679861760,"0x0","0x40","0x0","0x0","0x0","SyncStart",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5237593Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","  528 svchost.exe",13100,,,,," 6524 RuntimeBroker.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446639081649954816,18446639081649930240,140695765816032,40,509413416960,1976,509412835328,509412786176,140695765816032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5239307Z","ETW","Microsoft-Antimalware-Engine",70,"Behavior Monitoring BmProcessCreate"," 1912 MsMpEng.exe",3012,"  528 svchost.exe"," 6524 RuntimeBroker.exe",,,,"C:\Windows\System32\RuntimeBroker.exe",,,,,,"C:\Windows\System32\RuntimeBroker.exe -Embedding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,,,,,,,,,,,,,,,,,,,,,,,,,,8192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5239728Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1912 MsMpEng.exe",3012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,6524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5241432Z","ETW","Microsoft-Antimalware-Engine",109,"Behavior Monitoring BmProcessContextStart"," 1912 MsMpEng.exe",3012,," 6524 RuntimeBroker.exe",,,,"C:\Windows\System32\RuntimeBroker.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341004599920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5241908Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart"," 1912 MsMpEng.exe",3012,,"  528 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,16400,5666029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5243478Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ","  676 csrss.exe",2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,6524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5243537Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","  676 csrss.exe",2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,6524,,,,,,,,,,,,,,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5246087Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop"," 1912 MsMpEng.exe",3012,,"  528 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,16400,5666029,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5246186Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring BmInternal"," 1912 MsMpEng.exe",3012,," 6524 RuntimeBroker.exe",,,,,,,,,,,"Parent","n/a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5256792Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6524 RuntimeBroker.exe",1976,,,,," 6524 RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162328,,,,,,,,,,,4280599280,,,,,,,,,,,,,,,,140695765778432,140695765778432,126976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5257127Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6524 RuntimeBroker.exe",1976,,,,," 6524 RuntimeBroker.exe","C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531053,,,,,,,,,,,2512787800,,,,,,,,,,,,,,,,140736916750336,140736916750336,2519040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5258294Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15760 CalculatorApp.exe",20216,,,,,"15760 CalculatorApp.exe","C:\Windows\System32\userenv.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247163,,,,,,,,,,,4021294584,,,,,,,,,,,,,,,,140736854753280,140736854753280,176128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5263571Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15760 CalculatorApp.exe",20216,,,,,"15760 CalculatorApp.exe","C:\Windows\System32\profext.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258644,,,,,,,,,,,3892199204,,,,,,,,,,,,,,,,140736841383936,140736841383936,200704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5267865Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6524 RuntimeBroker.exe",1976,,,,," 6524 RuntimeBroker.exe","C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880212,,,,,,,,,,,2842556120,,,,,,,,,,,,,,,,140736896892928,140736896892928,823296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5269414Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6524 RuntimeBroker.exe",1976,,,,," 6524 RuntimeBroker.exe","C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4150506,,,,,,,,,,,1916522255,,,,,,,,,,,,,,,,140736871923712,140736871923712,4128768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5274390Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ","  760 csrss.exe",1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,0,6524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5274479Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","  760 csrss.exe",1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,0,6524,,,,,,,,,,,,,,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5285288Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6524 RuntimeBroker.exe",1976,,,,," 6524 RuntimeBroker.exe","C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418583,,,,,,,,,,,3686092271,,,,,,,,,,,,,,,,140736876314624,140736876314624,1355776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5286796Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 6524 RuntimeBroker.exe",1976,,,,," 6524 RuntimeBroker.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446639081640239104,18446639081640214528,140736917348896,0,509413425152,12536,509415522304,509415473152,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5287714Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6524 RuntimeBroker.exe",1976,,,,," 6524 RuntimeBroker.exe","C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703256,,,,,,,,,,,2240469762,,,,,,,,,,,,,,,,140736868319232,140736868319232,667648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5295247Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 1912 MsMpEng.exe",14980,,"  528 svchost.exe"," 6524 RuntimeBroker.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5295537Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart"," 1912 MsMpEng.exe",3012,,"  528 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,16427,5666030,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5295723Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop"," 1912 MsMpEng.exe",3012,,"  528 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,16427,5666030,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5297169Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6524 RuntimeBroker.exe",1976,,,,," 6524 RuntimeBroker.exe","C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3776119,,,,,,,,,,,670765882,,,,,,,,,,,,,,,,140736909082624,140736909082624,3690496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5298464Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6524 RuntimeBroker.exe",1976,,,,," 6524 RuntimeBroker.exe","C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201440,,,,,,,,,,,755903142,,,,,,,,,,,,,,,,140736881754112,140736881754112,1146880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5311090Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6524 RuntimeBroker.exe",1976,,,,," 6524 RuntimeBroker.exe","C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158572,,,,,,,,,,,4117383687,,,,,,,,,,,,,,,,140736848265216,140736848265216,110592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5312191Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6524 RuntimeBroker.exe",1976,,,,," 6524 RuntimeBroker.exe","C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729924,,,,,,,,,,,2634004398,,,,,,,,,,,,,,,,140736913342464,140736913342464,692224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5315593Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6524 RuntimeBroker.exe",1976,,,,," 6524 RuntimeBroker.exe","C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705120,,,,,,,,,,,3318233078,,,,,,,,,,,,,,,,140736867663872,140736867663872,626688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5317319Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad"," 1912 MsMpEng.exe",14980,," 6524 RuntimeBroker.exe",,,,"C:\Windows\System32\RuntimeBroker.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5317557Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTaskExpensiveOperationBegin"," 1912 MsMpEng.exe",3012,,,,"BM InitializeFriendlyStatus::IsKnownFriendly()",,"C:\Windows\System32\RuntimeBroker.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913593750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6524,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5317647Z","ETW","Microsoft-Antimalware-Engine",67,"ExpensiveOperationTaskExpensiveOperationEnd"," 1912 MsMpEng.exe",3012,,,,"BM InitializeFriendlyStatus::IsKnownFriendly()",,"C:\Windows\System32\RuntimeBroker.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913593750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6524,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5318035Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart"," 1912 MsMpEng.exe",3012,," 6524 RuntimeBroker.exe",,,,,,,,,,,,,,,,,,,,,,,16401,5666029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5323226Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6524 RuntimeBroker.exe",1976,,,,," 6524 RuntimeBroker.exe","C:\Windows\System32\powrprof.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457799,,,,,,,,,,,2858637235,,,,,,,,,,,,,,,,140736866091008,140736866091008,385024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5329153Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6524 RuntimeBroker.exe",1976,,,,," 6524 RuntimeBroker.exe","C:\Windows\System32\umpdc.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140109,,,,,,,,,,,212057710,,,,,,,,,,,,,,,,140736865959936,140736865959936,81920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5329261Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad"," 1912 MsMpEng.exe",14980,," 6524 RuntimeBroker.exe",,,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5331156Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,,," 6524 RuntimeBroker.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446639081651130368,18446639081651105792,140736917348896,0,509413433344,1244,509416046592,509415997440,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5331688Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad"," 1912 MsMpEng.exe",14980,," 6524 RuntimeBroker.exe",,,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5332651Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad"," 1912 MsMpEng.exe",14980,,"15760 CalculatorApp.exe",,,,"C:\Windows\System32\userenv.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5333536Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad"," 1912 MsMpEng.exe",14980,,"15760 CalculatorApp.exe",,,,"C:\Windows\System32\profext.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5334312Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad"," 1912 MsMpEng.exe",14980,," 6524 RuntimeBroker.exe",,,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5335132Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 6524 RuntimeBroker.exe",12536,,,,," 6524 RuntimeBroker.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446639081651675136,18446639081651650560,140736917348896,0,509413441536,11316,509416570880,509416521728,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5335311Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6524 RuntimeBroker.exe",1976,,,,," 6524 RuntimeBroker.exe","C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919723,,,,,,,,,,,3594986103,,,,,,,,,,,,,,,,140736914063360,140736914063360,1855488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5336556Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6524 RuntimeBroker.exe",1976,,,,," 6524 RuntimeBroker.exe","C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179667,,,,,,,,,,,4080079730,,,,,,,,,,,,,,,,140736876118016,140736876118016,159744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5382977Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6524 RuntimeBroker.exe",1976,,,,," 6524 RuntimeBroker.exe","C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213118,,,,,,,,,,,226377214,,,,,,,,,,,,,,,,140736902135808,140736902135808,176128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5384656Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6524 RuntimeBroker.exe",1976,,,,," 6524 RuntimeBroker.exe","C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298614,,,,,,,,,,,4226913238,,,,,,,,,,,,,,,,140736869040128,140736869040128,1277952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5386298Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15760 CalculatorApp.exe",20216,,,,,"15760 CalculatorApp.exe","C:\Windows\System32\rometadata.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246211,,,,,,,,,,,1649453319,,,,,,,,,,,,,,,,140736299728896,140736299728896,233472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.5390574Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15760 CalculatorApp.exe",20216,,,,,"15760 CalculatorApp.exe","C:\Windows\System32\WinMetadata\Windows.Foundation.winmd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128295,,,,,,,,,,,1752635257,,,,,,,,,,,,,,,,18014398509481984,1880205688832,69632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
