timestamp,type,provider_name,event_id,task_name,process_id,thread_id,ppid,pid,targetpid,message,processid,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,as version,av version,engine version,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,desiredaccess,returncode,targetprocessid,targetthreatid,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,id,process,reason,threadtime,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,processcontextid,accessmask,washardened,featureid,defaultbase,imagebase,imagesize,data,startstop,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,ttid,startqpc,processimagepath,taintreason,channel,eventid,connid,daddr,dport,saddr,seqnum,size,sport,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt
"2025-09-04 18:45:20.9871315Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\AppxAllUserStore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527433,,,,,,,,,,,1393382888,,,,,,,,,,,,,,,,,,,,,,,140736502038528,140736502038528,462848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9871355Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\vcruntime140.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146072,,,,,,,,,,,254123393,,,,,,,,,,,,,,,,,,,,,,,140736525959168,140736525959168,122880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9871390Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\vcruntime140_1.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57827,,,,,,,,,,,240324076,,,,,,,,,,,,,,,,,,,,,,,140736531857408,140736531857408,49152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9871500Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\Windows.StateRepositoryPS.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846822,,,,,,,,,,,367497931,,,,,,,,,,,,,,,,,,,,,,,140736602963968,140736602963968,802816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9871585Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374661,,,,,,,,,,,3001738537,,,,,,,,,,,,,,,,,,,,,,,140736632520704,140736632520704,327680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9871664Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174488,,,,,,,,,,,3847844510,,,,,,,,,,,,,,,,,,,,,,,140736632913920,140736632913920,106496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9871756Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\ApiSetHost.AppExecutionAlias.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255079,,,,,,,,,,,1677786481,,,,,,,,,,,,,,,,,,,,,,,140736642285568,140736642285568,204800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9871904Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8870321,,,,,,,,,,,156427775,,,,,,,,,,,,,,,,,,,,,,,140736830046208,140736830046208,8781824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9872987Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158572,,,,,,,,,,,4117383687,,,,,,,,,,,,,,,,,,,,,,,140736848265216,140736848265216,110592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9873135Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286201,,,,,,,,,,,2803059627,,,,,,,,,,,,,,,,,,,,,,,140736849510400,140736849510400,221184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9873225Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182967,,,,,,,,,,,2107422311,,,,,,,,,,,,,,,,,,,,,,,140736866746368,140736866746368,167936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9873322Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705120,,,,,,,,,,,3318233078,,,,,,,,,,,,,,,,,,,,,,,140736867663872,140736867663872,626688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9873408Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703256,,,,,,,,,,,2240469762,,,,,,,,,,,,,,,,,,,,,,,140736868319232,140736868319232,667648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9873488Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4150506,,,,,,,,,,,1916522255,,,,,,,,,,,,,,,,,,,,,,,140736871923712,140736871923712,4128768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9873561Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418583,,,,,,,,,,,3686092271,,,,,,,,,,,,,,,,,,,,,,,140736876314624,140736876314624,1355776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9873683Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733904,,,,,,,,,,,918957807,,,,,,,,,,,,,,,,,,,,,,,140736881033216,140736881033216,679936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9873775Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201440,,,,,,,,,,,755903142,,,,,,,,,,,,,,,,,,,,,,,140736881754112,140736881754112,1146880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9873861Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465141,,,,,,,,,,,17834217,,,,,,,,,,,,,,,,,,,,,,,140736890601472,140736890601472,434176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9873940Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700133,,,,,,,,,,,1600192633,,,,,,,,,,,,,,,,,,,,,,,140736892108800,140736892108800,688128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9874009Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927709,,,,,,,,,,,2785821912,,,,,,,,,,,,,,,,,,,,,,,140736894861312,140736894861312,917504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9874087Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804270,,,,,,,,,,,2886261828,,,,,,,,,,,,,,,,,,,,,,,140736895844352,140736895844352,737280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9874153Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880212,,,,,,,,,,,2842556120,,,,,,,,,,,,,,,,,,,,,,,140736896892928,140736896892928,823296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9874223Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049363,,,,,,,,,,,742317482,,,,,,,,,,,,,,,,,,,,,,,140736902660096,140736902660096,1003520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9874355Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3776119,,,,,,,,,,,670765882,,,,,,,,,,,,,,,,,,,,,,,140736909082624,140736909082624,3690496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9874436Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729924,,,,,,,,,,,2634004398,,,,,,,,,,,,,,,,,,,,,,,140736913342464,140736913342464,692224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9874511Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","20500 attack.exe",6740,,,,,"20500 attack.exe","C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531053,,,,,,,,,,,2512787800,,,,,,,,,,,,,,,,,,,,,,,140736916750336,140736916750336,2519040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9874596Z","ETW","Microsoft-Windows-Kernel-Process",2,"ProcessStopStop ","20500 attack.exe",6740,,,,,"20500 attack.exe","attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134014851086631940,,,,,,,,42425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781760,1781760,116733340,0,134014851209869884,102,0,0,0,3,43,0,,,,,,,
"2025-09-04 18:45:20.9875224Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ","20500 attack.exe",6740,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,20500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9875296Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ","20500 attack.exe",6740,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,20500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9875855Z","ETW","Microsoft-Antimalware-Engine",26,"Behavior Monitoring BmProcessTerminate"," 1912 MsMpEng.exe",3012,,"20500 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9876099Z","ETW","Microsoft-Antimalware-Engine",73,"Behavior Monitoring ProcessMonitorFlags"," 1912 MsMpEng.exe",3012,,"20500 attack.exe",,,,"C:\Users\Public\Downloads\attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,134014851086631940,,,,,,,,"0x400003FF",,,,,,,,,,,,,,,,,,,,,,,140733679861760,"0x0","0x44","0x0","0x0","0x0","Termination",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9876546Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1912 MsMpEng.exe",3012,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,0,20500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9878530Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9452 OpenConsole.exe",18204,,,,," 9452 OpenConsole.exe",,,,,,,,,,,,,1794740,18446639081645510656,18446639081645486080,140700076944224,0,530088423424,18204,530097111040,530097102848,140700076944224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9878584Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9452 OpenConsole.exe",12768,,,,," 9452 OpenConsole.exe",,,,,,,,,,,,,4035980,18446639081644851200,18446639081644826624,140700076797744,0,530088431616,12768,530098159616,530098151424,140700076797744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9878684Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9452 OpenConsole.exe",3216,,,,," 9452 OpenConsole.exe",,,,,,,,,,,,,871720,18446639081646223360,18446639081646198784,140700077112736,0,530088439808,3216,530099208192,530099195904,140700077112736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9879115Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9452 OpenConsole.exe",20412,,,,," 9452 OpenConsole.exe",,,,,,,,,,,,,16065640,18446639081644765184,18446639081644740608,140736917348896,0,530088407040,20412,530095013888,530094985216,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9879329Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9452 OpenConsole.exe",11120,,,,," 9452 OpenConsole.exe",,,,,,,,,,,,,24314300,18446639081644707840,18446639081644683264,140736917348896,0,530088398848,11120,530093965312,530093924352,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9879475Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9452 OpenConsole.exe",22192,,,,," 9452 OpenConsole.exe",,,,,,,,,,,,,302860,18446639081644879872,18446639081644855296,140736910320112,0,530088390656,22192,530092916736,530092908544,140736910320112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9879700Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9452 OpenConsole.exe",12588,,,,," 9452 OpenConsole.exe",,,,,,,,,,,,,8794340,18446639081644220416,18446639081644195840,140736917348896,0,530088382464,12588,530091868160,530091859968,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9879843Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9452 OpenConsole.exe",11112,,,,," 9452 OpenConsole.exe",,,,,,,,,,,,,11446740,18446639081644421120,18446639081644396544,140736917348896,0,530088374272,11112,530090819584,530090811392,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9880003Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9452 OpenConsole.exe",15896,,,,," 9452 OpenConsole.exe",,,,,,,,,,,,,13700900,18446639081644392448,18446639081644367872,140736917348896,0,530088366080,15896,530089771008,530089762816,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9880225Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9452 OpenConsole.exe",11588,,,,," 9452 OpenConsole.exe",,,,,,,,,,,,,73968140,18446639081644363776,18446639081644339200,140700077527200,0,530088357888,11588,530085969920,530085949440,140700077527200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9892283Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9452 OpenConsole.exe",4868,,,,," 9452 OpenConsole.exe",,,,,,,,,,,,,24531660,18446639081644306432,18446639081644281856,140700076927424,0,530088415232,4868,530096062464,530096033792,140700076927424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9922310Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5884 conhost.exe",19152,,,,," 5884 conhost.exe",,,,,,,,,,,,,687420,18446639081646395392,18446639081646370816,140699016992528,0,942792118272,19152,942795128832,942795116544,140699016992528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9924114Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","13708 WindowsTerminal.exe",7632,,,,,"13708 WindowsTerminal.exe",,,,,,,,,,,,,5758520,18446639081645568000,18446639081645543424,140735244095632,0,862622052352,7632,862642503680,862642364416,140735244095632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9925965Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5884 conhost.exe",22464,,,,," 5884 conhost.exe",,,,,,,,,,,,,106780,18446639081631133696,18446639081631109120,140736917348896,0,942792110080,22464,942794604544,942794596352,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9926278Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5884 conhost.exe",6076,,,,," 5884 conhost.exe",,,,,,,,,,,,,682860,18446639081644191744,18446639081644167168,140736917348896,0,942792101888,6076,942791000064,942790991872,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9926454Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5884 conhost.exe",18572,,,,," 5884 conhost.exe",,,,,,,,,,,,,205200,18446639081644478464,18446639081644453888,140736910320112,0,942792093696,18572,942789951488,942789943296,140736910320112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9926629Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5884 conhost.exe",17508,,,,," 5884 conhost.exe",,,,,,,,,,,,,831440,18446639081644249088,18446639081644224512,140736917348896,0,942792085504,17508,942790475776,942790467584,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9926830Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5884 conhost.exe",17216,,,,," 5884 conhost.exe",,,,,,,,,,,,,30469160,18446639081645252608,18446639081645228032,140699016519648,0,942792077312,17216,942794080256,942794055680,140699016519648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:20.9941371Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1912 MsMpEng.exe",13412,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,0,5884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:21.0019607Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","13708 WindowsTerminal.exe",6056,,,,,"13708 WindowsTerminal.exe",,,,,,,,,,,,,23513260,18446639081590235136,18446639081590210560,140736682109920,0,862621990912,6056,862632017920,862632009728,140736682109920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:21.0179760Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,,,"17880 ServiceHub.IdentityHost.exe",,,,,,,,,,,,,,18446639081644249088,18446639081644224512,140736917348896,0,474550743040,16868,472447975424,472447971328,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:21.0180229Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,,," 3312 ServiceHub.VSDetouredHost.exe",,,,,,,,,,,,,,18446639081644191744,18446639081644167168,140736917348896,0,122116354048,22308,122120306688,122120302592,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:21.0180525Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,,,"11688 vctip.exe",,,,,,,,,,,,,,18446639081644478464,18446639081644453888,140736917348896,0,726422044672,21832,726431432704,726431424512,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:21.0180856Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,,," 7456 ServiceHub.RoslynCodeAnalysisService.exe",,,,,,,,,,,,,,18446639081644306432,18446639081644281856,140736917348896,0,151431716864,19524,151442685952,151442681856,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
