timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,timestamp_ns,allocationtype,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,accessmask,washardened,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,engineid,first resource path,first resource type,flags,id,resource count,scan source,threadtime,type,devicename,devicenamelength,drivername,drivernamelength,startqpc,actionstatus,allsigseqs,allsigshas,classification,determination,enginereportguid,etwdatareporttype,extradatajson,islatent,ispassivemode,processcommandline,processcreationtime,processpath,realpath,reporttype,resourcedata,resourceschema,rtpprocesscreationtime,rtpprocessid,scansource,scantype,sha1,sha256,threatname,vpath,codeintegrityoption,desiredaccess,linksourcename,linktargetname,returncode,imagepath,foldername,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,eventtype,fileid,fileusn,info,scanreason,scanresult,level,stopreason,triggersigseq
"2025-11-03 08:20:33.5365700Z","2025-11-03 08:20:33.5365700Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",5304,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033536570000,,18446603390478061568,18446603390478032896,1619266053136,240,497964679168,5304,497981849600,497981784064,1619266053136,254446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5387828Z","2025-11-03 08:20:33.5387828Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",6344,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033538782800,,18446603390478061568,18446603390478032896,1619266053136,240,497964687360,4604,497981849600,497981784064,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5396390Z","2025-11-03 08:20:33.5396390Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",6344,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619323060224,134055732271607885,5824,49,8,55,4222124650672877,134066315721927758,6344,"R-X",134055732271607885,5824,49,8,55,4222124650672877,"RW-",4096,134055732271607885,49,8,55,4222124650672877,1762158033539639000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5396452Z","2025-11-03 08:20:33.5396452Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",6344,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619323060224,134055732271607885,5824,49,8,55,4222124650672877,134066315721927758,6344,"RW-",134055732271607885,5824,49,8,55,4222124650672877,"R-X",4096,134055732271607885,49,8,55,4222124650672877,1762158033539645200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5397410Z","2025-11-03 08:20:33.5397410Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",4604,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033539741000,,18446603390478061568,18446603390478032896,1619266053136,240,497964687360,4604,497981849600,497981784064,1619266053136,372558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5422241Z","2025-11-03 08:20:33.5422241Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 MsMpEng.exe",6344,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033542224100,,18446603390478061568,18446603390478032896,1619266053136,240,497964695552,5072,497981849600,497981784064,1619266053136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5435136Z","2025-11-03 08:20:33.5435136Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",6344,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619323060224,134055732271607885,5824,49,8,55,4222124650672877,134066315721927758,6344,"R-X",134055732271607885,5824,49,8,55,4222124650672877,"RW-",4096,134055732271607885,49,8,55,4222124650672877,1762158033543513600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5435228Z","2025-11-03 08:20:33.5435228Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",6344,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619323060224,134055732271607885,5824,49,8,55,4222124650672877,134066315721927758,6344,"RW-",134055732271607885,5824,49,8,55,4222124650672877,"R-X",4096,134055732271607885,49,8,55,4222124650672877,1762158033543522800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5436130Z","2025-11-03 08:20:33.5436130Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5824 MsMpEng.exe",5072,,," 5824 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033543613000,,18446603390478061568,18446603390478032896,1619266053136,240,497964695552,5072,497981849600,497981784064,1619266053136,335602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5497143Z","2025-11-03 08:20:33.5497143Z","ETW","Microsoft-Antimalware-Engine",1,"Scan request  Start "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033549714300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5498715Z","2025-11-03 08:20:33.5498715Z","ETW","Microsoft-Antimalware-Engine",2,"Scan request  Stop "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033549871500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,8358802956052623872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5498991Z","2025-11-03 08:20:33.5498991Z","ETW","Microsoft-Antimalware-Engine",1,"Scan request  Start "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033549899100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5503482Z","2025-11-03 08:20:33.5503482Z","ETW","Microsoft-Antimalware-Engine",2,"Scan request  Stop "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033550348200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,7566159525829438976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5503567Z","2025-11-03 08:20:33.5503567Z","ETW","Microsoft-Antimalware-Engine",1,"Scan request  Start "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033550356700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5504469Z","2025-11-03 08:20:33.5504469Z","ETW","Microsoft-Antimalware-Engine",2,"Scan request  Stop "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033550446900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,7710275813450478080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5504500Z","2025-11-03 08:20:33.5504500Z","ETW","Microsoft-Antimalware-Engine",1,"Scan request  Start "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033550450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5505321Z","2025-11-03 08:20:33.5505321Z","ETW","Microsoft-Antimalware-Engine",2,"Scan request  Stop "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033550532100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,7710275813450478080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5505894Z","2025-11-03 08:20:33.5505894Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",31,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033550589400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\FltMgr",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5506347Z","2025-11-03 08:20:33.5506347Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",31,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033550634700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\fastfat",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5510963Z","2025-11-03 08:20:33.5510963Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",32,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033551096300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\fastfat",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5511064Z","2025-11-03 08:20:33.5511064Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",32,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033551106400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\FltMgr",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5511270Z","2025-11-03 08:20:33.5511270Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",31,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033551127000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\FltMgr",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5511357Z","2025-11-03 08:20:33.5511357Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",32,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033551135700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\FltMgr",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5511428Z","2025-11-03 08:20:33.5511428Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",31,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033551142800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\FltMgr",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5512423Z","2025-11-03 08:20:33.5512423Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",31,"KERNEL_THREATINT_TASK_DRIVER_DEVICE ","    4 System",7328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033551242300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\Ntfs",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5518013Z","2025-11-03 08:20:33.5518013Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",32,"KERNEL_THREATINT_TASK_DRIVER_DEVICE ","    4 System",7328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033551801300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\Ntfs",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5518258Z","2025-11-03 08:20:33.5518258Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",32,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033551825800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\FltMgr",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5536390Z","2025-11-03 08:20:33.5536390Z","ETW","Microsoft-Antimalware-Engine",1,"Scan request  Start "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033553639000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5538327Z","2025-11-03 08:20:33.5538327Z","ETW","Microsoft-Antimalware-Engine",2,"Scan request  Stop "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033553832700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,7277935746848155136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5538411Z","2025-11-03 08:20:33.5538411Z","ETW","Microsoft-Antimalware-Engine",1,"Scan request  Start "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033553841100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5539796Z","2025-11-03 08:20:33.5539796Z","ETW","Microsoft-Antimalware-Engine",2,"Scan request  Stop "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033553979600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,7277935746848155136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5539847Z","2025-11-03 08:20:33.5539847Z","ETW","Microsoft-Antimalware-Engine",1,"Scan request  Start "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033553984700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5541109Z","2025-11-03 08:20:33.5541109Z","ETW","Microsoft-Antimalware-Engine",2,"Scan request  Stop "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033554110900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,7277935746848155136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5541151Z","2025-11-03 08:20:33.5541151Z","ETW","Microsoft-Antimalware-Engine",1,"Scan request  Start "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033554115100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5542367Z","2025-11-03 08:20:33.5542367Z","ETW","Microsoft-Antimalware-Engine",2,"Scan request  Stop "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033554236700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,7277935746848155136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5542408Z","2025-11-03 08:20:33.5542408Z","ETW","Microsoft-Antimalware-Engine",1,"Scan request  Start "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033554240800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5543599Z","2025-11-03 08:20:33.5543599Z","ETW","Microsoft-Antimalware-Engine",2,"Scan request  Stop "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033554359900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,7277935746848155136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5636783Z","2025-11-03 08:20:33.5636783Z","ETW","Microsoft-Antimalware-Engine",1,"Scan request  Start "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033563678300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5638379Z","2025-11-03 08:20:33.5638379Z","ETW","Microsoft-Antimalware-Engine",2,"Scan request  Stop "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033563838000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,8358802956052623872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5638592Z","2025-11-03 08:20:33.5638592Z","ETW","Microsoft-Antimalware-Engine",1,"Scan request  Start "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033563859200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5646114Z","2025-11-03 08:20:33.5646114Z","ETW","Microsoft-Antimalware-Engine",2,"Scan request  Stop "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033564611400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,7566159525829438976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5646211Z","2025-11-03 08:20:33.5646211Z","ETW","Microsoft-Antimalware-Engine",1,"Scan request  Start "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033564621100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5646871Z","2025-11-03 08:20:33.5646871Z","ETW","Microsoft-Antimalware-Engine",2,"Scan request  Stop "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033564687200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,7710275813450478080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5646914Z","2025-11-03 08:20:33.5646914Z","ETW","Microsoft-Antimalware-Engine",1,"Scan request  Start "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033564691400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5647664Z","2025-11-03 08:20:33.5647664Z","ETW","Microsoft-Antimalware-Engine",2,"Scan request  Stop "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033564766500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140715229315072,"界⁡捓湡敒潳牵散Ѐ","","0x0",0,0,0,1099511629824,"",,,,,7710275813450478080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:20:33.5648396Z","2025-11-03 08:20:33.5648396Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",31,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 5824 MsMpEng.exe",6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762158033564839700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\FltMgr",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
