timestamp,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,cycletime,classification,eventtype,fileid,fileusn,info,scansource,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,targetprocesscreationtime,targetprocessstartkey,Source Name,Long Description,Timestamp
"2025-10-07 13:38:39.4465789Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1960 VBoxService.exe",1332,,," 2724 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.4465819Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1960 VBoxService.exe",1332,,," 2724 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.4466679Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1960 VBoxService.exe",1332,,," 3268 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.4466709Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1960 VBoxService.exe",1332,,," 3268 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.4466801Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1960 VBoxService.exe",1332,,," 3268 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.4488172Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1960 VBoxService.exe",1332,,," 7276 smartscreen.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.4488233Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1960 VBoxService.exe",1332,,," 7276 smartscreen.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.4488283Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1960 VBoxService.exe",1332,,," 7276 smartscreen.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.4489480Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1960 VBoxService.exe",1332,,,"  836 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.4489532Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1960 VBoxService.exe",1332,,,"  836 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.4489579Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1960 VBoxService.exe",1332,,,"  836 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.4490159Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1960 VBoxService.exe",1332,,," 6508 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.4490211Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1960 VBoxService.exe",1332,,," 6508 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.4490261Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1960 VBoxService.exe",1332,,," 6508 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.5900253Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",12024,,,,,,"C:\Windows\System32\KBDGR.DLL::$EA",,,,,,,,,,,,,,,,,,,,,,,,18446713878214546096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.9995096Z","myETW","Attack-Provider",1337,"[<] Before allocating memory for shellcode","  836 attack.exe",,,,,,"[<] Before allocating memory for shellcode",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PREFETCH,was executed,2020-20-20 20:20:20
"2025-10-07 13:38:40.0000382Z","myETW","Attack-Provider",1337,"[>]  After allocating memory for shellcode, at: 000001758BEA0000","  836 attack.exe",,,,,,"[>]  After allocating memory for shellcode, at: 000001758BEA0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PREFETCH,was executed,2020-20-20 20:20:20
"2025-10-07 13:38:40.9817398Z","myETW","Attack-Provider",1337,"[<] Before writing shellcode to process","  836 attack.exe",,,,,,"[<] Before writing shellcode to process",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PREFETCH,was executed,2020-20-20 20:20:20
"2025-10-07 13:38:40.9821747Z","myETW","Attack-Provider",1337,"[>]  After writing shellcode to process, at: 000001758BEA0000","  836 attack.exe",,,,,,"[>]  After writing shellcode to process, at: 000001758BEA0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PREFETCH,was executed,2020-20-20 20:20:20
"2025-10-07 13:38:41.9636277Z","myETW","Attack-Provider",1337,"[<] Before changing memory protection to PAGE_EXECUTE_READ","  836 attack.exe",,,,,,"[<] Before changing memory protection to PAGE_EXECUTE_READ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PREFETCH,was executed,2020-20-20 20:20:20
"2025-10-07 13:38:41.9640946Z","myETW","Attack-Provider",1337,"[>]  After changing memory protection to PAGE_EXECUTE_READ","  836 attack.exe",,,,,,"[>]  After changing memory protection to PAGE_EXECUTE_READ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PREFETCH,was executed,2020-20-20 20:20:20
"2025-10-07 13:38:42.9472742Z","myETW","Attack-Provider",1337,"[<] Before creating remote thread","  836 attack.exe",,,,,,"[<] Before creating remote thread",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PREFETCH,was executed,2020-20-20 20:20:20
"2025-10-07 13:38:42.9477947Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","  836 attack.exe",15212,,," 6508 Notepad.exe",,,,,,,,,,,,18446732037757362176,18446732037757337600,1604370169856,0,176612261888,4240,176618995712,176618991616,1604370169856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:42.9478123Z","myETW","Attack-Provider",1337,"[>]  After creating remote thread","  836 attack.exe",,,,,,"[>]  After creating remote thread",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PREFETCH,was executed,2020-20-20 20:20:20
"2025-10-07 13:38:42.9486764Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 6508 Notepad.exe",4240,,,,,,"C:\Windows\System32\calc.exe",,,,,,,,,,,,,,,,,,,,,,,,18446713878220648816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:42.9488441Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 6508 Notepad.exe",4240,,,,,,"C:\Windows\System32\calc.exe:WofCompressedData",,,,,,,,,,,,,,,,,,,,,,,,18446713878115313632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:42.9490927Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 6508 Notepad.exe",4240,,,,,,"C:\Windows\System32\calc.exe",,,,,,,,,,,,,,,,,,,,,,,,18446713878220648816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:42.9491997Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 6508 Notepad.exe",4240,,,,,,"C:\Windows\System32\calc.exe:WofCompressedData",,,,,,,,,,,,,,,,,,,,,,,,18446713878115313632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:42.9577065Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 6508 Notepad.exe",4240,,,,,,"C:\Windows\System32\calc.exe",,,,,,,,,,,,,,,,,,,,,,,,18446713878220648816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:42.9578752Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 6508 Notepad.exe",4240,,,,,,"C:\Windows\System32\calc.exe:WofCompressedData",,,,,,,,,,,,,,,,,,,,,,,,18446713878115313632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:42.9585045Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 6508 Notepad.exe",4240,,,,,,"C:\Windows\System32\calc.exe",,,,,,,,,,,,,,,,,,,,,,,,18446713878220648816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:42.9586243Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 6508 Notepad.exe",4240,,,,,,"C:\Windows\System32\calc.exe:WofCompressedData",,,,,,,,,,,,,,,,,,,,,,,,18446713878115313632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:42.9701394Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","  756 csrss.exe",772,,," 6508 Notepad.exe",4240,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:42.9812552Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",64,,,"    4 System",,,,,,,,,,,,18446732037758550016,18446732037758525440,18446735293017056384,0,0,8336,0,0,18446735293017056384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:42.9815067Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",64,,,"    4 System",,,,,,,,,,,,18446732037757075456,18446732037757050880,18446735293017056384,0,0,6160,0,0,18446735293017056384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:42.9964463Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 6508 Notepad.exe",14396,,," 6508 Notepad.exe",,,,,,,,,,,,18446732037754499072,18446732037754474496,140725786467264,0,176612253696,14396,176617947136,176617934848,140725786467264,,,,,,,,,,33419860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:42.9964499Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 6508 Notepad.exe",6356,,," 6508 Notepad.exe",,,,,,,,,,,,18446732037830078464,18446732037830053888,140725786467264,0,176612245504,6356,176616898560,176616886272,140725786467264,,,,,,,,,,35897080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:42.9964752Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 6508 Notepad.exe",11608,,," 6508 Notepad.exe",,,,,,,,,,,,18446732037754527744,18446732037754503168,140725786467264,0,176612237312,11608,176615849984,176615833600,140725786467264,,,,,,,,,,38527440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:42.9964861Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,,,,,,,,,,18446732037831024640,18446732037831000064,140700264740624,0,176612229120,512,176614801408,176614776832,140700264740624,,,,,,,,,,139181840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0213457Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 3924 svchost.exe",10544,,," 6508 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,1049665,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0213723Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info "," 3924 svchost.exe",10544,,," 6508 Notepad.exe",4240,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0213834Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 3924 svchost.exe",10544,,," 6508 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0213996Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 3924 svchost.exe",10544,,," 6508 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4160,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0445292Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ","13136 WerFault.exe",14564,,," 6508 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0445402Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ","13136 WerFault.exe",14564,,," 6508 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0445525Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ","13136 WerFault.exe",14564,,," 6508 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0445591Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","13136 WerFault.exe",14564,,," 6508 Notepad.exe",4240,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0562634Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 3924 svchost.exe",10544,,," 6508 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0563058Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 3924 svchost.exe",10544,,," 6508 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0563178Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 3924 svchost.exe",10544,,," 6508 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0924978Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",10768,,,,,,"C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePackde-DE_26100.130.201.0_neutral__8wekyb3d8bbwe\Windows\System32\de-DE\c8a10e267c85b6a09d6c3ea5eafa43a0",,,,,,,,,,,,,,,,,,,,,,,,18446713878311760240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0928370Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",10768,,,,,,"C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePackde-DE_26100.130.201.0_neutral__8wekyb3d8bbwe\Windows\System32\de-DE\d0ff4573898a1643ec16b367b66476d5",,,,,,,,,,,,,,,,,,,,,,,,18446713878172160368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0956380Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",10768,,,,,,"C:\Users\hacker\AppData\Local\Packages\Microsoft.WindowsCalculator_8wekyb3d8bbwe\Settings",,,,,,,,,,,,,,,,,,,,,,,,18446713878332100976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0981383Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",16256,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2502.2.0_x64__8wekyb3d8bbwe\CalculatorApp.dll",,,,,,,,,,,,,,,,,,,,,,,,18446713878560532992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0981549Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",15372,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2502.2.0_x64__8wekyb3d8bbwe\GraphControl.dll",,,,,,,,,,,,,,,,,,,,,,,,18446713878560537088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0981584Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",14008,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2502.2.0_x64__8wekyb3d8bbwe\TraceLogging.dll",,,,,,,,,,,,,,,,,,,,,,,,18446713878560528896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0982445Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",16256,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2502.2.0_x64__8wekyb3d8bbwe\CalculatorApp.dll:WofCompressedData",,,,,,,,,,,,,,,,,,,,,,,,18446713878202509952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0982495Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",15372,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2502.2.0_x64__8wekyb3d8bbwe\GraphControl.dll:WofCompressedData",,,,,,,,,,,,,,,,,,,,,,,,18446713878213931696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0982867Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",14008,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2502.2.0_x64__8wekyb3d8bbwe\TraceLogging.dll:WofCompressedData",,,,,,,,,,,,,,,,,,,,,,,,18446713878213931024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0983520Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",8848,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2502.2.0_x64__8wekyb3d8bbwe\CalcViewModel.dll",,,,,,,,,,,,,,,,,,,,,,,,18446713877933996544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0984353Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",8848,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2502.2.0_x64__8wekyb3d8bbwe\CalcViewModel.dll:WofCompressedData",,,,,,,,,,,,,,,,,,,,,,,,18446713878213948080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0993450Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",16256,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2502.2.0_x64__8wekyb3d8bbwe\resources.pri",,,,,,,,,,,,,,,,,,,,,,,,18446713878560524800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0994300Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",16256,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2502.2.0_x64__8wekyb3d8bbwe\resources.pri:WofCompressedData",,,,,,,,,,,,,,,,,,,,,,,,18446713878213947408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0996469Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",15372,,,,,,"C:\Users\hacker\AppData\Local\Packages\Microsoft.WindowsCalculator_8wekyb3d8bbwe\Settings\settings.dat",,,,,,,,,,,,,,,,,,,,,,,,18446713878560520704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0998545Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",11324,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2502.2.0_x64__8wekyb3d8bbwe\Assets\CalculatorIcons.ttf",,,,,,,,,,,,,,,,,,,,,,,,18446713878560516608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0999484Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",11324,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2502.2.0_x64__8wekyb3d8bbwe\Assets\CalculatorIcons.ttf:WofCompressedData",,,,,,,,,,,,,,,,,,,,,,,,18446713878213952176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0999713Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",16256,,,,,,"C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePackde-DE_26100.130.201.0_neutral__8wekyb3d8bbwe\Windows\System32\de-DE\d0ff4573898a1643ec16b367b66476d5\combase.dll.mui",,,,,,,,,,,,,,,,,,,,,,,,18446713878560512512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.0999718Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",14008,,,,,,"C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePackde-DE_26100.130.201.0_neutral__8wekyb3d8bbwe\Windows\System32\de-DE\c8a10e267c85b6a09d6c3ea5eafa43a0\KernelBase.dll.mui",,,,,,,,,,,,,,,,,,,,,,,,18446713878560508416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:43.1000898Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",14008,,,,,,"C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePackde-DE_26100.130.201.0_neutral__8wekyb3d8bbwe\Windows\System32\de-DE\c8a10e267c85b6a09d6c3ea5eafa43a0\KernelBase.dll.mui:WofCompressedData",,,,,,,,,,,,,,,,,,,,,,,,18446713878213951504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
